Year,State,State ANSI,County,ACRES Planted,ACRES Harvested,Acres Loss,Hectare Planted,Hectare Harvested,Hectare Loss,% of Loss
2016,INDIANA,18,Gibson,"17,400","15,800","1,600",7041.5364,6394.0388,647.4976,0.091954023
2016,INDIANA,18,Greene,"1,000",940,60,404.686,380.40484,24.28116,0.06
2016,INDIANA,18,Posey,"19,300","17,600","1,700",7810.4398,7122.4736,687.9662,0.088082902
2016,INDIANA,18,Spencer,"1,800","1,000",800,728.4348,404.686,323.7488,0.444444444
2016,INDIANA,18,Warrick,"5,000","3,700","1,300",2023.43,1497.3382,526.0918,0.26
2016,INDIANA,18,Clay,"1,300","1,300",0,526.0918,526.0918,0,0
2016,INDIANA,18,Montgomery,"3,200","3,000",200,1294.9952,1214.058,80.9372,0.0625
2016,INDIANA,18,Owen,"1,400","1,110",290,566.5604,449.20146,117.35894,0.207142857
2016,INDIANA,18,Parke,"2,000","1,200",800,809.372,485.6232,323.7488,0.4
2016,INDIANA,18,Tippecanoe,"3,900","2,700","1,200",1578.2754,1092.6522,485.6232,0.307692308
2016,INDIANA,18,Vigo,"1,700","1,600",100,687.9662,647.4976,40.4686,0.058823529
2016,KANSAS,20,Barton,"150,400","146,360","4,040",60864.7744,59229.84296,1634.93144,0.026861702
2016,KANSAS,20,Dickinson,"137,100","132,300","4,800",55482.4506,53539.9578,1942.4928,0.035010941
2016,KANSAS,20,Ellis,"94,900","91,400","3,500",38404.7014,36988.3004,1416.401,0.036880927
2016,KANSAS,20,Lincoln,"94,200","91,900","2,300",38121.4212,37190.6434,930.7778,0.024416136
2016,KANSAS,20,Marion,"126,900","122,100","4,800",51354.6534,49412.1606,1942.4928,0.037825059
2016,KANSAS,20,McPherson,"206,400","200,840","5,560",83527.1904,81277.13624,2250.05416,0.026937984
2016,KANSAS,20,Rice,"153,100","146,650","6,450",61957.4266,59347.2019,2610.2247,0.042129327
2016,KANSAS,20,Russell,"73,000","70,600","2,400",29542.078,28570.8316,971.2464,0.032876712
2016,KANSAS,20,Saline,"121,400","115,980","5,420",49128.8804,46935.48228,2193.39812,0.044645799
2016,KANSAS,20,Anderson,"12,100","11,800",300,4896.7006,4775.2948,121.4058,0.024793388
2016,KANSAS,20,Chase,"10,000","9,690",310,4046.86,3921.40734,125.45266,0.031
2016,KANSAS,20,Franklin,"9,400","8,440",960,3804.0484,3415.54984,388.49856,0.10212766
2016,KANSAS,20,Geary,"9,900","9,660",240,4006.3914,3909.26676,97.12464,0.024242424
2016,KANSAS,20,Johnson,"2,300","2,140",160,930.7778,866.02804,64.74976,0.069565217
2016,KANSAS,20,Linn,"9,700","9,250",450,3925.4542,3743.3455,182.1087,0.046391753
2016,KANSAS,20,Lyon,"11,800","11,200",600,4775.2948,4532.4832,242.8116,0.050847458
2016,KANSAS,20,Miami,"7,200","6,690",510,2913.7392,2707.34934,206.38986,0.070833333
2016,KANSAS,20,Morris,"27,000","26,300",700,10926.522,10643.2418,283.2802,0.025925926
2016,KANSAS,20,Osage,"8,600","8,390",210,3480.2996,3395.31554,84.98406,0.024418605
2016,KANSAS,20,Shawnee,"3,900","3,800",100,1578.2754,1537.8068,40.4686,0.025641026
2016,KANSAS,20,Wabaunsee,"3,900","3,810",90,1578.2754,1541.85366,36.42174,0.023076923
2016,KANSAS,20,Clay,"70,300","68,600","1,700",28449.4258,27761.4596,687.9662,0.024182077
2016,KANSAS,20,Jewell,"105,100","102,300","2,800",42532.4986,41399.3778,1133.1208,0.026641294
2016,KANSAS,20,Mitchell,"148,300","141,250","7,050",60014.9338,57161.8975,2853.0363,0.047538773
2016,KANSAS,20,Osborne,"105,100","100,400","4,700",42532.4986,40630.4744,1902.0242,0.044719315
2016,KANSAS,20,Ottawa,"93,200","91,000","2,200",37716.7352,36826.426,890.3092,0.02360515
2016,KANSAS,20,Phillips,"84,400","81,900","2,500",34155.4984,33143.7834,1011.715,0.029620853
2016,KANSAS,20,Republic,"56,600","55,200","1,400",22905.2276,22338.6672,566.5604,0.024734982
2016,KANSAS,20,Rooks,"92,300","90,100","2,200",37352.5178,36462.2086,890.3092,0.02383532
2016,KANSAS,20,Smith,"113,200","110,500","2,700",45810.4552,44717.803,1092.6522,0.02385159
2016,KANSAS,20,Brown,"2,300","2,040",260,930.7778,825.55944,105.21836,0.113043478
2016,KANSAS,20,Jackson,"3,600","3,500",100,1456.8696,1416.401,40.4686,0.027777778
2016,KANSAS,20,Jefferson,"2,500","2,310",190,1011.715,934.82466,76.89034,0.076
2016,KANSAS,20,Leavenworth,"2,300","2,240",60,930.7778,906.49664,24.28116,0.026086957
2016,KANSAS,20,Marshall,"27,300","26,300","1,000",11047.9278,10643.2418,404.686,0.036630037
2016,KANSAS,20,Nemaha,"7,000","6,730",270,2832.802,2723.53678,109.26522,0.038571429
2016,KANSAS,20,Pottawatomie,"4,500","4,220",280,1821.087,1707.77492,113.31208,0.062222222
2016,KANSAS,20,Riley,"12,800","12,200",600,5179.9808,4937.1692,242.8116,0.046875
2016,KANSAS,20,Decatur,"100,800","98,280","2,520",40792.3488,39772.54008,1019.80872,0.025
2016,KANSAS,20,Rawlins,"137,000","131,080","5,920",55441.982,53046.24088,2395.74112,0.043211679
2016,KANSAS,20,Sheridan,"91,000","88,920","2,080",36826.426,35984.67912,841.74688,0.022857143
2016,KANSAS,20,Sherman,"159,400","154,400","5,000",64506.9484,62483.5184,2023.43,0.031367629
2016,KANSAS,20,Comanche,"44,900","42,400","2,500",18170.4014,17158.6864,1011.715,0.055679287
2016,KANSAS,20,Harper,"226,800","213,290","13,510",91782.7848,86315.47694,5467.30786,0.059567901
2016,KANSAS,20,Harvey,"104,600","101,860","2,740",42330.1556,41221.31596,1108.83964,0.026195029
2016,KANSAS,20,Kingman,"189,200","183,850","5,350",76566.5912,74401.5211,2165.0701,0.028276956
2016,KANSAS,20,Kiowa,"73,000","69,680","3,320",29542.078,28198.52048,1343.55752,0.045479452
2016,KANSAS,20,Pawnee,"134,200","130,400","3,800",54308.8612,52771.0544,1537.8068,0.028315946
2016,KANSAS,20,Reno,"209,700","203,700","6,000",84862.6542,82434.5382,2428.116,0.028612303
2016,KANSAS,20,Sedgwick,"166,300","162,250","4,050",67299.2818,65660.3035,1638.9783,0.024353578
2016,KANSAS,20,Sumner,"357,700","349,180","8,520",144756.1822,141308.2575,3447.92472,0.023818843
2016,KANSAS,20,Bourbon,"6,800","6,210",590,2751.8648,2513.10006,238.76474,0.086764706
2016,KANSAS,20,Butler,"46,700","45,000","1,700",18898.8362,18210.87,687.9662,0.03640257
2016,KANSAS,20,Chautauqua,"3,200","2,850",350,1294.9952,1153.3551,141.6401,0.109375
2016,KANSAS,20,Cherokee,"58,600","57,200","1,400",23714.5996,23148.0392,566.5604,0.023890785
2016,KANSAS,20,Cowley,"80,100","75,900","4,200",32415.3486,30715.6674,1699.6812,0.052434457
2016,KANSAS,20,Crawford,"26,600","25,800",800,10764.6476,10440.8988,323.7488,0.030075188
2016,KANSAS,20,Elk,"4,500","4,320",180,1821.087,1748.24352,72.84348,0.04
2016,KANSAS,20,Greenwood,"6,900","5,920",980,2792.3334,2395.74112,396.59228,0.142028986
2016,KANSAS,20,Montgomery,"38,200","35,800","2,400",15459.0052,14487.7588,971.2464,0.062827225
2016,KANSAS,20,Neosho,"26,800","25,400","1,400",10845.5848,10279.0244,566.5604,0.052238806
2016,KANSAS,20,Wilson,"35,400","34,600",800,14325.8844,14002.1356,323.7488,0.02259887
2016,KANSAS,20,Woodson,"11,000","10,700",300,4451.546,4330.1402,121.4058,0.027272727
2016,KANSAS,20,Clark,"75,200","64,800","10,400",30432.3872,26223.6528,4208.7344,0.138297872
2016,KANSAS,20,Ford,"172,700","167,200","5,500",69889.2722,67663.4992,2225.773,0.031847134
2016,KANSAS,20,Grant,"94,900","91,800","3,100",38404.7014,37150.1748,1254.5266,0.032665964
2016,KANSAS,20,Gray,"122,400","118,000","4,400",49533.5664,47752.948,1780.6184,0.035947712
2016,KANSAS,20,Hamilton,"133,200","124,920","8,280",53904.1752,50553.37512,3350.80008,0.062162162
2016,KANSAS,20,Kearny,"119,000","115,600","3,400",48157.634,46781.7016,1375.9324,0.028571429
2016,KANSAS,20,Meade,"85,900","83,100","2,800",34762.5274,33629.4066,1133.1208,0.032596042
2016,KANSAS,20,Morton,"93,200","88,300","4,900",37716.7352,35733.7738,1982.9614,0.052575107
2016,KANSAS,20,Seward,"59,900","58,100","1,800",24240.6914,23512.2566,728.4348,0.030050083
2016,KANSAS,20,Stevens,"74,200","72,600","1,600",30027.7012,29380.2036,647.4976,0.021563342
2016,KANSAS,20,Gove,"107,100","103,830","3,270",43341.8706,42018.54738,1323.32322,0.030532213
2016,KANSAS,20,Greeley,"170,900","162,150","8,750",69160.8374,65619.8349,3541.0025,0.051199532
2016,KANSAS,20,Lane,"98,500","95,670","2,830",39861.571,38716.30962,1145.26138,0.028730964
2016,KANSAS,20,Logan,"121,600","114,670","6,930",49209.8176,46405.34362,2804.47398,0.056990132
2016,KANSAS,20,Ness,"121,300","118,380","2,920",49088.4118,47906.72868,1181.68312,0.024072547
2016,KANSAS,20,Wallace,"87,900","84,400","3,500",35571.8994,34155.4984,1416.401,0.039817975
2016,KANSAS,20,Wichita,"140,200","136,800","3,400",56736.9772,55361.0448,1375.9324,0.02425107
2016,KENTUCKY,21,Bath,500,170,330,202.343,68.79662,133.54638,0.66
2016,KENTUCKY,21,Bourbon,"2,100","1,340",760,849.8406,542.27924,307.56136,0.361904762
2016,KENTUCKY,21,Clark,800,90,710,323.7488,36.42174,287.32706,0.8875
2016,KENTUCKY,21,Fayette,900,420,480,364.2174,169.96812,194.24928,0.533333333
2016,KENTUCKY,21,Fleming,"1,500",280,"1,220",607.029,113.31208,493.71692,0.813333333
2016,KENTUCKY,21,Lincoln,"2,500",220,"2,280",1011.715,89.03092,922.68408,0.912
2016,KENTUCKY,21,Mason,"3,000",440,"2,560",1214.058,178.06184,1035.99616,0.853333333
2016,KENTUCKY,21,Mercer,"1,800",800,"1,000",728.4348,323.7488,404.686,0.555555556
2016,KENTUCKY,21,Scott,800,300,500,323.7488,121.4058,202.343,0.625
2016,KENTUCKY,21,Shelby,"3,100","1,110","1,990",1254.5266,449.20146,805.32514,0.641935484
2016,KENTUCKY,21,Washington,"2,700",820,"1,880",1092.6522,331.84252,760.80968,0.696296296
2016,KENTUCKY,21,Woodford,500,130,370,202.343,52.60918,149.73382,0.74
2016,KENTUCKY,21,Barren,"5,500","1,400","4,100",2225.773,566.5604,1659.2126,0.745454545
2016,KENTUCKY,21,Breckinridge,"2,800","1,460","1,340",1133.1208,590.84156,542.27924,0.478571429
2016,KENTUCKY,21,Hardin,"4,200","2,750","1,450",1699.6812,1112.8865,586.7947,0.345238095
2016,KENTUCKY,21,Meade,"3,900","2,510","1,390",1578.2754,1015.76186,562.51354,0.356410256
2016,KENTUCKY,21,Nelson,"5,900","4,000","1,900",2387.6474,1618.744,768.9034,0.322033898
2016,KENTUCKY,21,Warren,"18,800","16,300","2,500",7608.0968,6596.3818,1011.715,0.132978723
2016,KENTUCKY,21,Pulaski,"5,600","2,820","2,780",2266.2416,1141.21452,1125.02708,0.496428571
2016,KENTUCKY,21,Wayne,"1,900","1,450",450,768.9034,586.7947,182.1087,0.236842105
2016,KENTUCKY,21,Caldwell,"20,100","18,800","1,300",8134.1886,7608.0968,526.0918,0.064676617
2016,KENTUCKY,21,Christian,"67,000","62,500","4,500",27113.962,25292.875,1821.087,0.067164179
2016,KENTUCKY,21,Crittenden,"4,400","3,830",570,1780.6184,1549.94738,230.67102,0.129545455
2016,KENTUCKY,21,Daviess,"6,800","6,210",590,2751.8648,2513.10006,238.76474,0.086764706
2016,KENTUCKY,21,Logan,"57,000","48,300","8,700",23067.102,19546.3338,3520.7682,0.152631579
2016,KENTUCKY,21,McLean,"8,300","6,900","1,400",3358.8938,2792.3334,566.5604,0.168674699
2016,KENTUCKY,21,Ohio,"1,800","1,350",450,728.4348,546.3261,182.1087,0.25
2016,KENTUCKY,21,Simpson,"33,200","31,400","1,800",13435.5752,12707.1404,728.4348,0.054216867
2016,KENTUCKY,21,Todd,"37,000","34,400","2,600",14973.382,13921.1984,1052.1836,0.07027027
2016,KENTUCKY,21,Union,"7,600","7,100",500,3075.6136,2873.2706,202.343,0.065789474
2016,KENTUCKY,21,Gallatin,700,440,260,283.2802,178.06184,105.21836,0.371428571
2016,KENTUCKY,21,Henry,700,130,570,283.2802,52.60918,230.67102,0.814285714
2016,KENTUCKY,21,Oldham,600,240,360,242.8116,97.12464,145.68696,0.6
2016,KENTUCKY,21,Ballard,"16,400","15,000","1,400",6636.8504,6070.29,566.5604,0.085365854
2016,KENTUCKY,21,Calloway,"16,400","15,100","1,300",6636.8504,6110.7586,526.0918,0.079268293
2016,KENTUCKY,21,Fulton,"8,900","8,600",300,3601.7054,3480.2996,121.4058,0.033707865
2016,KENTUCKY,21,Graves,"29,100","26,000","3,100",11776.3626,10521.836,1254.5266,0.10652921
2016,KENTUCKY,21,Hickman,"16,900","15,800","1,100",6839.1934,6394.0388,445.1546,0.065088757
2016,KENTUCKY,21,McCracken,"6,000","5,500",500,2428.116,2225.773,202.343,0.083333333
2016,KENTUCKY,21,Trigg,"16,800","15,500","1,300",6798.7248,6272.633,526.0918,0.077380952
2016,MARYLAND,24,Dorchester,"34,000","23,900","10,100",13759.324,9671.9954,4087.3286,0.297058824
2016,MARYLAND,24,Somerset,"9,000","5,100","3,900",3642.174,2063.8986,1578.2754,0.433333333
2016,MARYLAND,24,Wicomico,"7,400","5,900","1,500",2994.6764,2387.6474,607.029,0.202702703
2016,MARYLAND,24,Worcester,"17,500","11,300","6,200",7082.005,4572.9518,2509.0532,0.354285714
2016,MARYLAND,24,Carroll,"18,700","14,700","4,000",7567.6282,5948.8842,1618.744,0.213903743
2016,MARYLAND,24,Frederick,"22,800","19,700","3,100",9226.8408,7972.3142,1254.5266,0.135964912
2016,MARYLAND,24,Washington,"6,300","5,700",600,2549.5218,2306.7102,242.8116,0.095238095
2016,MARYLAND,24,Caroline,"35,200","28,900","6,300",14244.9472,11695.4254,2549.5218,0.178977273
2016,MARYLAND,24,Kent,"42,600","29,000","13,600",17239.6236,11735.894,5503.7296,0.319248826
2016,MICHIGAN,26,Clare,"2,300","2,250",50,930.7778,910.5435,20.2343,0.02173913
2016,MICHIGAN,26,Gladwin,"2,600","2,400",200,1052.1836,971.2464,80.9372,0.076923077
2016,MICHIGAN,26,Gratiot,"23,600","23,400",200,9550.5896,9469.6524,80.9372,0.008474576
2016,MICHIGAN,26,Isabella,"14,800","14,700",100,5989.3528,5948.8842,40.4686,0.006756757
2016,MICHIGAN,26,Mecosta,"3,300","3,200",100,1335.4638,1294.9952,40.4686,0.03030303
2016,MICHIGAN,26,Midland,"4,300","4,250",50,1740.1498,1719.9155,20.2343,0.011627907
2016,MICHIGAN,26,Arenac,"8,800","8,500",300,3561.2368,3439.831,121.4058,0.034090909
2016,MICHIGAN,26,Bay,"14,300","13,800",500,5787.0098,5584.6668,202.343,0.034965035
2016,MICHIGAN,26,Huron,"76,800","73,100","3,700",31079.8848,29582.5466,1497.3382,0.048177083
2016,MICHIGAN,26,Saginaw,"20,500","20,300",200,8296.063,8215.1258,80.9372,0.009756098
2016,MICHIGAN,26,Sanilac,"52,500","52,000",500,21246.015,21043.672,202.343,0.00952381
2016,MICHIGAN,26,Tuscola,"40,600","39,300","1,300",16430.2516,15904.1598,526.0918,0.032019704
2016,MICHIGAN,26,Alpena,"5,200","4,650",550,2104.3672,1881.7899,222.5773,0.105769231
2016,MICHIGAN,26,Cheboygan,500,450,50,202.343,182.1087,20.2343,0.1
2016,MICHIGAN,26,Montmorency,900,850,50,364.2174,343.9831,20.2343,0.055555556
2016,MICHIGAN,26,Ogemaw,"4,100","4,000",100,1659.2126,1618.744,40.4686,0.024390244
2016,MICHIGAN,26,Presque Isle,"5,700","4,700","1,000",2306.7102,1902.0242,404.686,0.175438596
2016,MICHIGAN,26,Barry,"6,200","6,000",200,2509.0532,2428.116,80.9372,0.032258065
2016,MICHIGAN,26,Branch,"3,200","3,200",0,1294.9952,1294.9952,0,0
2016,MICHIGAN,26,Calhoun,"5,200","5,200",0,2104.3672,2104.3672,0,0
2016,MICHIGAN,26,Clinton,"21,700","21,100",600,8781.6862,8538.8746,242.8116,0.02764977
2016,MICHIGAN,26,Eaton,"14,300","13,800",500,5787.0098,5584.6668,202.343,0.034965035
2016,MICHIGAN,26,Hillsdale,"14,800","13,500","1,300",5989.3528,5463.261,526.0918,0.087837838
2016,MICHIGAN,26,Ingham,"14,800","14,000",800,5989.3528,5665.604,323.7488,0.054054054
2016,MICHIGAN,26,Ionia,"16,100","13,800","2,300",6515.4446,5584.6668,930.7778,0.142857143
2016,MICHIGAN,26,Jackson,"7,200","6,600",600,2913.7392,2670.9276,242.8116,0.083333333
2016,MICHIGAN,26,Shiawassee,"31,000","26,700","4,300",12545.266,10805.1162,1740.1498,0.138709677
2016,MICHIGAN,26,St. Joseph,"5,500","2,500","3,000",2225.773,1011.715,1214.058,0.545454545
2016,MICHIGAN,26,Genesee,"7,800","7,500",300,3156.5508,3035.145,121.4058,0.038461538
2016,MICHIGAN,26,Lapeer,"7,700","7,100",600,3116.0822,2873.2706,242.8116,0.077922078
2016,MICHIGAN,26,Lenawee,"34,500","32,500","2,000",13961.667,13152.295,809.372,0.057971014
2016,MICHIGAN,26,Livingston,"6,300","6,000",300,2549.5218,2428.116,121.4058,0.047619048
2016,MICHIGAN,26,Macomb,"3,300","3,200",100,1335.4638,1294.9952,40.4686,0.03030303
2016,MICHIGAN,26,Monroe,"21,200","20,300",900,8579.3432,8215.1258,364.2174,0.04245283
2016,MICHIGAN,26,St. Clair,"11,500","11,000",500,4653.889,4451.546,202.343,0.043478261
2016,MICHIGAN,26,Washtenaw,"12,100","12,100",0,4896.7006,4896.7006,0,0
2016,MICHIGAN,26,Allegan,"6,600","6,300",300,2670.9276,2549.5218,121.4058,0.045454545
2016,MICHIGAN,26,Berrien,"1,800","1,700",100,728.4348,687.9662,40.4686,0.055555556
2016,MICHIGAN,26,Cass,"2,000",900,"1,100",809.372,364.2174,445.1546,0.55
2016,MICHIGAN,26,Kent,"8,000","7,200",800,3237.488,2913.7392,323.7488,0.1
2016,MICHIGAN,26,Ottawa,"4,200","4,100",100,1699.6812,1659.2126,40.4686,0.023809524
2016,MICHIGAN,26,Lake,500,450,50,202.343,182.1087,20.2343,0.1
2016,MICHIGAN,26,Mason,"5,600","5,550",50,2266.2416,2246.0073,20.2343,0.008928571
2016,MICHIGAN,26,Muskegon,"3,600","2,100","1,500",1456.8696,849.8406,607.029,0.416666667
2016,MICHIGAN,26,Newaygo,"2,800","2,600",200,1133.1208,1052.1836,80.9372,0.071428571
2016,MICHIGAN,26,Oceana,"2,800","2,700",100,1133.1208,1092.6522,40.4686,0.035714286
2016,MISSISSIPPI,28,Lowndes,"1,300","1,200",100,526.0918,485.6232,40.4686,0.076923077
2016,MISSISSIPPI,28,Monroe,"1,300","1,200",100,526.0918,485.6232,40.4686,0.076923077
2016,MISSISSIPPI,28,Tate,"1,500","1,500",0,607.029,607.029,0,0
2016,MISSISSIPPI,28,Prentiss,"1,400","1,400",0,566.5604,566.5604,0,0
2016,MISSISSIPPI,28,Bolivar,"6,600","5,100","1,500",2670.9276,2063.8986,607.029,0.227272727
2016,MISSISSIPPI,28,Coahoma,"8,500","8,400",100,3439.831,3399.3624,40.4686,0.011764706
2016,MISSOURI,29,Benton,"3,800","3,500",300,1537.8068,1416.401,121.4058,0.078947368
2016,MISSOURI,29,Boone,"8,800","8,000",800,3561.2368,3237.488,323.7488,0.090909091
2016,MISSOURI,29,Callaway,"10,100","4,800","5,300",4087.3286,1942.4928,2144.8358,0.524752475
2016,MISSOURI,29,Cole,"2,300",600,"1,700",930.7778,242.8116,687.9662,0.739130435
2016,MISSOURI,29,Cooper,"12,500","11,400","1,100",5058.575,4613.4204,445.1546,0.088
2016,MISSOURI,29,Dallas,600,100,500,242.8116,40.4686,202.343,0.833333333
2016,MISSOURI,29,Miller,500,200,300,202.343,80.9372,121.4058,0.6
2016,MISSOURI,29,Moniteau,"4,600","3,400","1,200",1861.5556,1375.9324,485.6232,0.260869565
2016,MISSOURI,29,Morgan,"2,400","2,100",300,971.2464,849.8406,121.4058,0.125
2016,MISSOURI,29,Pettis,"14,400","12,800","1,600",5827.4784,5179.9808,647.4976,0.111111111
2016,MISSOURI,29,Polk,"2,200",950,"1,250",890.3092,384.4517,505.8575,0.568181818
2016,MISSOURI,29,Gasconade,"3,100","1,800","1,300",1254.5266,728.4348,526.0918,0.419354839
2016,MISSOURI,29,Jefferson,"1,600",630,970,647.4976,254.95218,392.54542,0.60625
2016,MISSOURI,29,Lincoln,"8,900","8,000",900,3601.7054,3237.488,364.2174,0.101123596
2016,MISSOURI,29,Perry,"14,500","12,400","2,100",5867.947,5018.1064,849.8406,0.144827586
2016,MISSOURI,29,St. Charles,"5,400","4,800",600,2185.3044,1942.4928,242.8116,0.111111111
2016,MISSOURI,29,St. Francois,700,500,200,283.2802,202.343,80.9372,0.285714286
2016,MISSOURI,29,St. Louis,"1,300",960,340,526.0918,388.49856,137.59324,0.261538462
2016,MISSOURI,29,Warren,"2,200","1,400",800,890.3092,566.5604,323.7488,0.363636364
2016,MISSOURI,29,Adair,"1,700","1,600",100,687.9662,647.4976,40.4686,0.058823529
2016,MISSOURI,29,Carroll,"5,300","4,900",400,2144.8358,1982.9614,161.8744,0.075471698
2016,MISSOURI,29,Chariton,"7,200","7,100",100,2913.7392,2873.2706,40.4686,0.013888889
2016,MISSOURI,29,Randolph,"5,000","4,800",200,2023.43,1942.4928,80.9372,0.04
2016,MISSOURI,29,Audrain,"18,100","16,500","1,600",7324.8166,6677.319,647.4976,0.08839779
2016,MISSOURI,29,Knox,"3,300","2,600",700,1335.4638,1052.1836,283.2802,0.212121212
2016,MISSOURI,29,Lewis,"5,100","3,900","1,200",2063.8986,1578.2754,485.6232,0.235294118
2016,MISSOURI,29,Marion,"4,800","3,800","1,000",1942.4928,1537.8068,404.686,0.208333333
2016,MISSOURI,29,Monroe,"8,800","7,000","1,800",3561.2368,2832.802,728.4348,0.204545455
2016,MISSOURI,29,Ralls,"6,200","2,600","3,600",2509.0532,1052.1836,1456.8696,0.580645161
2016,MISSOURI,29,Scotland,"2,500","1,300","1,200",1011.715,526.0918,485.6232,0.48
2016,MISSOURI,29,Andrew,"2,400","1,650",750,971.2464,667.7319,303.5145,0.3125
2016,MISSOURI,29,Buchanan,"1,700","1,500",200,687.9662,607.029,80.9372,0.117647059
2016,MISSOURI,29,Daviess,"2,000",750,"1,250",809.372,303.5145,505.8575,0.625
2016,MISSOURI,29,Nodaway,"2,600","1,900",700,1052.1836,768.9034,283.2802,0.269230769
2016,MISSOURI,29,Ray,"3,700","1,700","2,000",1497.3382,687.9662,809.372,0.540540541
2016,MISSOURI,29,Bollinger,"6,100","4,310","1,790",2468.5846,1744.19666,724.38794,0.293442623
2016,MISSOURI,29,Webster,"1,000",220,780,404.686,89.03092,315.65508,0.78
2016,MISSOURI,29,Cape Girardeau,"17,100","12,500","4,600",6920.1306,5058.575,1861.5556,0.269005848
2016,MISSOURI,29,Mississippi,"42,200","35,800","6,400",17077.7492,14487.7588,2589.9904,0.151658768
2016,MISSOURI,29,New Madrid,"15,100","11,500","3,600",6110.7586,4653.889,1456.8696,0.238410596
2016,MISSOURI,29,Pemiscot,"26,100","24,300","1,800",10562.3046,9833.8698,728.4348,0.068965517
2016,MISSOURI,29,Stoddard,"21,100","19,800","1,300",8538.8746,8012.7828,526.0918,0.061611374
2016,MISSOURI,29,Barton,"42,200","38,600","3,600",17077.7492,15620.8796,1456.8696,0.085308057
2016,MISSOURI,29,Dade,"21,500","19,500","2,000",8700.749,7891.377,809.372,0.093023256
2016,MISSOURI,29,Greene,"1,600",900,700,647.4976,364.2174,283.2802,0.4375
2016,MISSOURI,29,Jasper,"37,900","35,200","2,700",15337.5994,14244.9472,1092.6522,0.071240106
2016,MISSOURI,29,Lawrence,"9,000","5,900","3,100",3642.174,2387.6474,1254.5266,0.344444444
2016,MISSOURI,29,Newton,"6,900","4,600","2,300",2792.3334,1861.5556,930.7778,0.333333333
2016,MISSOURI,29,Cass,"4,700","4,300",400,1902.0242,1740.1498,161.8744,0.085106383
2016,MISSOURI,29,Cedar,"2,700","2,500",200,1092.6522,1011.715,80.9372,0.074074074
2016,MISSOURI,29,Jackson,900,800,100,364.2174,323.7488,40.4686,0.111111111
2016,MISSOURI,29,Johnson,"6,700","4,500","2,200",2711.3962,1821.087,890.3092,0.328358209
2016,MISSOURI,29,Lafayette,"4,700","3,300","1,400",1902.0242,1335.4638,566.5604,0.29787234
2016,MISSOURI,29,Vernon,"24,100","23,200",900,9752.9326,9388.7152,364.2174,0.037344398
2016,MONTANA,30,Broadwater,"10,900","10,900",0,4411.0774,4411.0774,0,0
2016,MONTANA,30,Cascade,"107,900","104,300","3,600",43665.6194,42208.7498,1456.8696,0.033364226
2016,MONTANA,30,Fergus,"126,100","105,100","21,000",51030.9046,42532.4986,8498.406,0.166534496
