Year,State,State ANSI,County,ACRES Planted,ACRES Harvested,Acres Loss,Hectare Planted,Hectare Harvested,Hectare Loss,% of Loss,Aug-20,09-Mar,Sep-17,10-Jan,Oct-15,Oct-29,11-Dec,Nov-26,12-Oct,Dec-24,01-Jul,Jan-21,02-Apr,Feb-18,03-Apr,Mar-18,04-Jan,Apr-15,Apr-29,May-13,May-27,06-Oct,Jun-24,07-Aug,Jul-22,08-May,Aug-19,03-Mar,Mar-17,Mar-31,Apr-14,Apr-28,05-Dec,May-26,06-Sep,Jun-23,07-Jul,Jul-21,08-Apr,Aug-18
2017,KANSAS,20,Marion,"101,200","97,700","3,500",40954.2232,39537.8222,1416.401,0.03458498,0.27211285,0.448630645,,0.383089467,0.302510862,0.067766333,0.095503251,0.128330748,0.102237913,,,0.356524618,0.039025846,0.184273894,0.507397783,0.044380319,0.597641701,0.218087077,,0.639586465,0.472377274,0.265981006,0.201361761,0.313084206,0.301353417,0.34393491,,,,,,,,,,,,,,
2017,KANSAS,20,McPherson,"178,600","176,760","1,840",72276.9196,71532.29736,744.62224,0.010302352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,KANSAS,20,Rice,"140,000","138,570","1,430",56656.04,56077.33902,578.70098,0.010214286,0.391049865,0.366626456,0.313881603,0.291027433,0.336480911,0.543210514,0.196733532,0.613794443,0.288980393,0.487076728,0.049452899,0.436071587,0.135664023,0.528420097,0.423311297,0.089762871,0.622451281,0.567646246,0.579929285,0.606535209,0.466907903,0.295371278,0.209803334,0.154475181,0.277247481,0.240501076,0.211521353,,,,,,,,,,,,,
2017,KANSAS,20,Russell,"68,600","65,600","3,000",27761.4596,26547.4016,1214.058,0.043731778,0.345476407,0.365723846,0.321886089,0.275663857,0.286853672,0.450830291,0.349837333,0.152257987,0.164804927,0.437819415,0.073930723,0.326283949,0.109890835,0.488199727,0.414875862,0.49679365,0.529408474,0.161310711,0.597386529,,0.442976749,0.299918318,0.303703665,0.300883191,0.304606081,0.179411318,0.248221248,,,,,,,,,,,,,
2017,KANSAS,20,Saline County,"112,800","111,200","1,600",45648.5808,45001.0832,647.4976,0.014184397,0.365810542,0.397076611,0.367439096,0.319228981,0.313944654,0.511797456,,0.349731137,0.182666097,0.486734092,0.066033843,0.460001167,0.066154888,0.471273906,0.359012827,,0.609702236,0.563401647,0.616317646,0.665646064,0.451352116,0.299213698,0.175884858,0.238212543,0.282373964,0.279044383,0.234067368,,,,,,,,,,,,,
2017,KANSAS,20,Anderson,"4,400","4,260",140,1780.6184,1723.96236,56.65604,0.031818182,0.484029843,,0.471584374,0.359795643,0.075971594,0.343881641,0.362504498,0.378583557,0.255761428,0.317078831,0.058830809,0.291819327,0.355335032,0.053144298,0.08524237,0.465519054,0.316361761,0.275196813,0.690051278,0.261806782,0.407074643,0.353248198,0.387289339,0.433243585,0.448744524,0.452545952,0.617030271,,,,,,,,,,,,,
2017,KANSAS,20,Chase County,"6,800","6,690",110,2751.8648,2707.34934,44.51546,0.016176471,0.558787729,0.534769386,0.4619575,0.455105707,0.292823872,0.091992961,0.060257913,0.046446007,0.2177348,0.298856752,0.038261987,0.271606721,0.251935005,0.255646202,0.462548323,0.382754824,0.575330775,0.486085592,0.663505094,0.643545044,0.430547624,0.287091052,0.305576945,0.368632015,0.308910965,0.417132182,0.409161637,,,,,,,,,,,,,
2017,KANSAS,20,Coffey,"9,800","9,170",630,3965.9228,3710.97062,254.95218,0.064285714,,,0.538048109,0.374200804,0.092993698,,,,0.253041578,0.275841585,0.038903196,0.266484909,0.308532244,,,0.409213262,,0.224666558,0.63314745,0.161393462,0.398442826,,,0.430228893,0.479719959,0.424372585,0.553601651,,,,,,,,,,,,,
2017,KANSAS,20,Douglas County,"2,700","2,420",280,1092.6522,979.34012,113.31208,0.103703704,,,0.388597632,0.067370422,0.109126556,,,,0.304835302,0.318027848,0.055877301,0.219054094,0.347032364,,,0.466729113,,0.301424321,0.715607709,0.096640661,0.42142681,,,0.4092752,0.466135311,0.537721239,0.58020572,,,,,,,,,,,,,
2017,KANSAS,20,Franklin,"3,600","3,460",140,1456.8696,1400.21356,56.65604,0.038888889,0.680494181,,0.403348984,0.196397004,0.064529678,0.296354438,0.215719893,0.312082513,0.246402066,0.278933425,0.063078092,0.243886151,0.312851934,0.042209607,0.044188058,0.427733698,0.424816384,0.187628456,0.705246948,0.176948291,0.423875392,0.420008314,0.406837746,0.453971583,0.46875379,0.507107187,0.545601874,,,,,,,,,,,,,
2017,KANSAS,20,Geary,"6,300","6,250",50,2549.5218,2529.2875,20.2343,0.007936508,0.416139399,0.456146987,,0.450374567,0.319064436,,,0.051323561,0.082640394,,0.049023097,0.342886314,,0.127303943,0.444189661,,0.591271773,0.492379902,,0.680014327,0.536295686,0.260540553,0.28374619,0.352425163,0.336827083,0.391749034,,,,,,,,,,,,,,
2017,KANSAS,20,Johnson,"2,300","2,280",20,930.7778,922.68408,8.09372,0.008695652,0.693718401,,0.635063283,0.462167657,0.056274891,0.329679991,0.229357511,0.308409686,0.222234407,0.283028522,0.055419692,0.233253332,0.308574728,,0.148449941,0.443173461,0.185701297,0.215774639,0.71903814,0.533916733,0.439389173,0.383830181,0.383168601,0.409473513,0.496147107,0.547791856,0.588611153,,,,,,,,,,,,,
2017,KANSAS,20,Lyon,"6,900","6,790",110,2792.3334,2747.81794,44.51546,0.015942029,0.462217664,0.565797919,0.488684816,0.399316453,0.256439718,,,0.048806681,0.289831038,0.293295235,0.043107468,0.272320138,0.316853556,0.196509437,0.427312164,0.445292649,0.56194095,0.56921622,0.647334552,0.496659084,0.376610851,0.191419317,0.252404162,0.385833955,0.388821941,0.407573118,0.446099444,,,,,,,,,,,,,
2017,KANSAS,20,Miami,"3,300","3,300",0,1335.4638,1335.4638,0,0,0.61526224,,0.645593437,0.510927459,0.073071164,0.325007154,0.290159793,0.343343477,0.286268177,0.321552331,0.075614605,0.297040051,0.35345912,0.046845604,0.076048273,0.473414523,0.426848834,0.345346059,0.724924221,0.487051728,0.458917567,0.379349296,0.419003511,0.439653051,0.464788007,0.481106073,0.56609471,,,,,,,,,,,,,
2017,KANSAS,20,Morris,"21,200","20,900",300,8579.3432,8457.9374,121.4058,0.014150943,0.351190644,0.50445034,0.343991705,0.466418854,0.321119236,,,0.053315875,0.07927856,0.27410206,0.03943813,0.329152838,0.297824861,0.068828812,0.460396938,0.42378051,0.615422076,0.550201562,0.663721909,0.687756122,0.550647187,0.272084631,0.140694311,0.327767641,0.354536391,0.420300617,0.498774811,,,,,,,,,,,,,
2017,KANSAS,20,Osage,"6,000","5,690",310,2428.116,2302.66334,125.45266,0.051666667,0.712570417,0.748116587,0.42671209,0.140176817,0.123150984,,,0.062596829,0.281930081,0.283614039,0.056402133,0.261851743,0.31232136,0.048808326,0.375127545,0.426092678,0.532674528,0.402686974,0.702133945,0.148072213,0.406983184,0.168223812,0.164361346,0.420116041,0.467883072,0.487569885,0.532989509,,,,,,,,,,,,,
2017,KANSAS,20,Shawnee,"2,200","2,160",40,890.3092,874.12176,16.18744,0.018181818,0.411811685,0.489726944,0.275822163,0.115143372,0.291463855,,,0.042008799,0.270951071,0.267902253,0.051753657,0.164955291,0.30156835,0.044264776,0.408485279,0.433568356,0.614832652,0.522306286,0.707707658,0.301334814,0.458638076,0.064469367,0.203706176,0.402617596,0.428015705,0.440746866,0.472708912,,,,,,,,,,,,,
2017,KANSAS,20,Clay,"55,300","52,790","2,510",22379.1358,21363.37394,1015.76186,0.045388788,0.440725883,0.556414615,0.454983528,0.454299652,0.296680138,0.375097153,,0.087826818,0.103667954,0.317815517,0.059221731,0.361265615,0.037749717,0.409524782,0.346212823,,0.609717871,0.528647918,0.697618216,0.719003576,0.586672538,0.324204053,0.293184108,0.298039945,0.329175892,0.385029522,0.309383648,,,,,,,,,,,,,
2017,KANSAS,20,Cloud,"76,600","76,190",410,30998.9476,30833.02634,165.92126,0.00535248,0.521800296,0.525561693,0.372868545,0.338894783,0.31961041,0.451344077,,0.243617636,0.089537742,0.431505744,0.05489149,0.374958279,0.038258275,0.457102597,0.342244287,,0.582182665,0.319939795,0.596636924,0.718315722,0.529394109,0.322694961,0.252988813,0.298248082,0.337391552,0.321849669,0.287279475,,,,,,,,,,,,,
2017,KANSAS,20,Jewell,"84,100","83,500",600,34034.0926,33791.281,242.8116,0.007134364,0.564802413,0.574575711,0.466140817,0.314425002,0.297436999,0.394530759,,,0.033068615,0.374365708,0.092144639,0.137760043,0.055543862,0.38903753,,,0.056072365,0.26072637,0.621690679,,0.499812701,0.307698277,,,0.284801772,0.253240365,0.306022331,,,,,,,,,,,,,
2017,KANSAS,20,Mitchell,"134,500","131,600","2,900",54430.267,53256.6776,1173.5894,0.021561338,0.464121225,0.481385325,0.394334635,0.299134977,0.317754263,0.468824949,,0.480558923,0.041047432,0.450401015,0.069837957,0.234162256,0.045594914,0.489868043,0.168178798,,0.111796578,0.117255852,0.627595179,0.708916724,0.492934357,0.294485686,0.261402406,0.299675228,0.268401017,0.202003895,0.258664868,,,,,,,,,,,,,
2017,KANSAS,20,Ottawa,"75,300","74,590",710,30472.8558,30185.52874,287.32706,0.009428951,0.463275339,0.461763068,0.324533321,0.335733577,0.317641269,0.452583603,,0.210018404,0.210435505,0.445096043,0.06997953,0.408798793,0.066211626,0.474177403,0.241385697,,0.588285888,0.555935315,0.624378746,0.684823395,0.49740884,0.311442615,0.236485283,0.259810583,0.295095829,0.313963089,0.301949769,,,,,,,,,,,,,
2017,KANSAS,20,Phillips,"74,600","73,200","1,400",30189.5756,29623.0152,566.5604,0.018766756,0.299323055,0.402267888,0.312699168,0.266566972,0.276905005,0.318459376,0.359120855,0.370261282,0.123077644,0.295552751,0.200023421,0.075390333,0.299195726,0.349082546,0.38002897,0.041220087,0.457920075,0.549275195,0.284186043,,0.360804971,0.358326731,0.296862704,0.239607173,0.206308788,0.296082982,0.310748738,,,,,,,,,,,,,
2017,KANSAS,20,Republic,"46,600","46,000",600,18858.3676,18615.556,242.8116,0.012875536,0.626811351,0.623109673,0.414439353,0.361299081,0.305967706,0.422693202,,0.101125046,0.09652666,0.398510101,0.069098834,0.330995827,0.043118998,0.396183122,0.208643337,,0.533700873,0.338117457,0.55050959,0.722832139,0.619351755,0.384471674,0.186373306,0.291695572,0.350075906,0.33921652,0.355668277,,,,,,,,,,,,,
2017,KANSAS,20,Rooks,"82,800","80,960","1,840",33508.0008,32763.37856,744.62224,0.022222222,0.279135337,0.372370707,0.323867257,0.273609385,0.260154522,0.327077473,0.381066312,0.290322059,0.069000707,0.354311862,0.155855436,0.158713179,0.334605537,0.381686948,0.417552052,0.060908562,0.308440351,0.252778454,0.546436721,,0.416248126,0.373762721,0.285503606,0.279710099,0.278700598,0.286010829,0.290631342,,,,,,,,,,,,,
2017,KANSAS,20,Smith,"96,200","95,900",300,38930.7932,38809.3874,121.4058,0.003118503,0.470336259,0.485669667,0.39622765,0.284760089,0.2740205,0.392857236,0.371641114,0.42049712,0.081609883,0.35987058,0.170053336,0.088116705,0.246659209,0.372201088,0.393940249,0.048569366,0.276883329,0.486826647,0.627024246,,0.512077377,0.320549545,0.293719869,0.220053756,0.30801458,0.278029081,0.3037488,,,,,,,,,,,,,
2017,KANSAS,20,Atchison,"1,300","1,300",0,526.0918,526.0918,0,0,,0.062022552,0.502649078,0.056130246,0.244140051,,,,0.324777918,0.303771484,0.103410295,0.189422789,0.312523391,,,0.415003383,,0.258848519,0.705664957,0.027083778,0.424282747,,,0.386076144,0.404997282,0.453033708,0.494284337,,,,,,,,,,,,,
2017,KANSAS,20,Brown,"1,600","1,490",110,647.4976,602.98214,44.51546,0.06875,,0.646416192,0.548220582,0.051236096,0.305924874,,,0.053147114,0.331867771,0.308558906,0.10378021,0.242006497,0.307071303,0.361055636,0.279629322,0.429262705,0.630201673,0.682257295,0.728158521,0.726062067,0.555578407,0.175322716,0.316553332,0.347457029,0.36577926,0.419232898,0.406943697,,,,,,,,,,,,,
2017,KANSAS,20,Jackson County,"1,300","1,300",0,526.0918,526.0918,0,0,0.327961915,0.520006763,0.263059364,0.138141793,0.332053787,,,0.047132876,0.317419695,0.296446522,0.092245888,0.268248647,0.312717676,0.195344452,0.435739412,0.447529269,0.633665774,0.674660011,0.718553172,0.595453967,0.520686386,0.260456825,0.245480015,0.399033198,0.39992659,0.477619067,0.487656745,,,,,,,,,,,,,
2017,KANSAS,20,Jefferson,"1,100",810,290,445.1546,327.79566,117.35894,0.263636364,,,0.319997979,0.035255759,0.190579402,,,,0.365808976,0.351241844,0.072354575,0.117841506,0.355727738,,,0.440715387,,0.436641327,0.687181999,0.111690352,0.430943428,,,0.437952671,0.441781032,0.480685493,0.595902982,,,,,,,,,,,,,
2017,KANSAS,20,Leavenworth,"1,500","1,410",90,607.029,570.60726,36.42174,0.06,0.593937389,,0.493301626,0.083090772,0.159240848,0.331501391,0.347426179,0.422383551,0.339751623,0.324626967,0.055227895,0.133432506,0.341928196,,0.100473146,0.450035851,0.250851828,0.439151434,0.736114264,0.096757143,0.462051011,0.463549041,0.369456511,0.394072514,0.46675457,0.45578718,0.552956235,,,,,,,,,,,,,
2017,KANSAS,20,Nemaha,"3,900","3,640",260,1578.2754,1473.05704,105.21836,0.066666667,0.092120766,0.528219923,0.249238203,0.160384443,0.339607519,,,0.065393532,0.320309237,0.302102597,0.098744395,0.27490338,0.308175841,0.353336378,0.32253666,0.418201516,0.602916519,0.702785595,0.715978966,0.732361529,0.606164078,0.217330224,0.330122732,0.324625493,0.34341557,0.387063844,0.381380838,,,,,,,,,,,,,
2017,KANSAS,20,Pottawatomie County,"2,300","2,250",50,930.7778,910.5435,20.2343,0.02173913,0.14011879,0.536008309,0.23796836,0.389834352,0.364318416,,,0.050795881,0.244315436,0.288770687,0.071708484,0.325739239,0.287253254,0.251643532,0.414752651,0.459350585,0.603436989,0.679872295,0.725974041,0.687483266,0.544277684,0.300557742,0.25348288,0.383572765,0.389866316,0.469721185,0.427332129,,,,,,,,,,,,,
2017,KANSAS,20,Cheyenne,"111,900","106,780","5,120",45284.3634,43212.37108,2071.99232,0.045755139,0.064014437,0.264722355,0.210833921,0.126186872,0.339744207,0.191106384,0.534654127,0.51496961,0.104387181,0.361871029,0.265225918,0.251147728,0.23330775,0.391161504,0.394302686,0.385535031,0.558999594,0.62261727,0.358648532,0.660847522,0.240574441,0.382060874,0.267924931,0.16088086,0.22606952,0.271000246,0.311392643,,,,,,,,,,,,,
2017,KANSAS,20,Decatur,"88,700","85,400","3,300",35895.6482,34560.1844,1335.4638,0.037204059,0.049605047,0.217854464,0.257784067,0.035924929,0.286189681,0.357014541,0.471888971,0.291245749,0.132055433,0.108106582,0.275059221,0.231820323,0.309084172,0.347391016,0.377030554,0.01869605,0.345824018,0.609556785,0.04167201,,0.306969827,0.482528359,0.285383794,0.215836456,0.03362902,0.263731949,0.324052855,,,,,,,,,,,,,
2017,KANSAS,20,Norton,"63,100","56,100","7,000",25535.6866,22702.8846,2832.802,0.110935024,0.119233519,0.336078553,0.287842606,,0.27300957,0.313385236,0.378021562,0.305584634,0.135224789,0.137693411,0.361745367,0.246283047,0.286252791,0.323909039,0.355074344,0.035625981,0.452483764,0.725150421,0.046740838,,0.313767247,0.451055474,0.274480155,0.214188976,0.021023557,0.267992409,0.337692967,,,,,,,,,,,,,
2017,KANSAS,20,Rawlins,"115,000","110,080","4,920",46538.89,44547.83488,1991.05512,0.042782609,0.043346487,0.241263842,0.182457434,0.040688275,0.309574605,0.127522646,0.499047823,0.29526293,0.133050588,0.084005628,0.309417157,0.239554911,0.293294269,0.330058611,0.337532455,0.017720006,0.553901967,0.601107225,0.116764722,,0.095763105,0.394280622,0.266746398,0.219764568,0.054571731,0.180828231,0.355735148,,,,,,,,,,,,,
2017,KANSAS,20,Sherman,"152,900","97,000","55,900",61876.4894,39254.542,22621.9474,0.36559843,0.099101704,0.244241951,0.20919779,0.090271033,0.320979569,0.198971363,0.51192135,0.488107458,0.12410502,0.344399298,0.323995252,0.27959773,0.208973668,0.348376954,0.336540729,0.350034379,0.42501499,0.486412429,0.28976836,0.658619884,0.30902858,0.406248335,0.288944388,0.224271813,0.263372705,0.237834036,0.272909919,,,,,,,,,,,,,
2017,KANSAS,20,Comanche,"41,100","39,000","2,100",16632.5946,15782.754,849.8406,0.051094891,0.266779382,0.277934,0.268936792,0.261886056,0.292866975,0.398711637,0.394256569,0.104181645,0.154501155,0.362231206,0.275729146,0.343034066,0.084726289,0.403148442,0.37705967,0.477317474,0.211671549,0.467717806,0.471456844,0.361363361,0.308486051,0.298762085,0.281745675,0.296540407,0.308433132,0.082964703,0.264072605,,,,,,,,,,,,,
2017,KANSAS,20,Edwards,"101,800","97,500","4,300",41197.0348,39456.885,1740.1498,0.042239686,0.354567488,0.336523507,0.277192647,0.272963756,0.304028239,0.475193143,0.399584736,0.09315549,0.280422096,0.427343528,0.045304489,0.403366658,0.256680456,0.465480718,0.466797363,0.565248756,0.40798063,0.528369223,0.594573358,0.126676083,0.434333006,0.311276785,0.279425843,0.279069781,0.231345301,0.281097432,0.279385181,,,,,,,,,,,,,
2017,KANSAS,20,Harper County,"214,000","207,000","7,000",86602.804,83770.002,2832.802,0.03271028,0.261480868,0.206289947,0.286764456,0.289953616,0.34247902,0.445500982,0.557311275,0.521657412,0.36100291,0.457271116,0.40519923,0.289378942,0.159422717,0.527025196,0.562111905,0.257247868,0.598925246,0.4442841,0.500680015,0.505554435,0.35360344,0.301942148,0.281904393,0.242351604,0.166179055,0.29781397,0.292851226,,,,,,,,,,,,,
2017,KANSAS,20,Harvey,"86,000","85,000","1,000",34802.996,34398.31,404.686,0.011627907,0.38101556,0.334304836,0.475721921,0.368949534,0.282687571,0.081401622,0.25595687,0.264259875,0.131380684,0.399179986,0.087400482,0.368412259,0.043534045,0.434876184,0.519479818,0.057264891,0.597140754,0.313608874,0.636408584,0.583412642,0.419768576,0.246703119,0.183857141,0.249888158,0.222277211,0.346909222,0.323115446,,,,,,,,,,,,,
2017,KANSAS,20,Kingman,"182,400","173,600","8,800",73814.7264,70253.4896,3561.2368,0.048245614,0.304882564,0.277244534,0.283626616,0.277985751,0.307879905,0.445921014,0.501696394,0.539929078,0.204142509,0.438526429,0.245614991,0.389521627,0.16875213,0.485564244,0.512449776,0.15052598,0.560782557,0.511862934,0.506384582,0.514938063,0.36046113,0.274313407,0.235313385,0.208957018,0.256895641,0.295781379,0.23632422,,,,,,,,,,,,,
2017,KANSAS,20,Pawnee,"128,900","126,750","2,150",52164.0254,51293.9505,870.0749,0.016679597,0.327867334,0.315394259,0.269569061,0.255102038,0.280766939,0.48071011,0.330324641,0.149348673,0.319469267,0.454302554,0.057153298,0.385652825,0.298589865,0.525895848,0.514573528,0.629041854,0.573951689,0.563010593,0.665069972,0.076969123,0.459073062,0.322404277,0.257340465,0.234388453,0.215158657,0.275137437,0.262665791,,,,,,,,,,,,,
2017,KANSAS,20,Pratt County,"155,500","151,500","4,000",62928.673,61309.929,1618.744,0.025723473,0.326936368,0.270742564,0.282778349,0.280293486,0.348241361,0.509776632,0.491909944,0.572981512,0.118541338,0.478403921,0.121634732,0.440137795,0.110368171,0.525522379,0.452556189,0.256725778,0.542498703,0.566870073,0.547647546,0.167273675,0.352268407,0.298884595,0.216972994,,0.262926252,0.19663016,0.293799572,,,,,,,,,,,,,
2017,KANSAS,20,Reno,"198,900","197,200","1,700",80492.0454,79804.0792,687.9662,0.008547009,0.39326332,0.343020434,0.331192375,0.297326839,0.319109242,0.478509024,0.468059025,0.54739367,0.166688998,0.455415766,0.09400432,0.421504856,0.195666743,0.508920932,0.503541451,0.071168772,0.582023384,0.526297041,0.55884975,0.521542864,0.379027903,0.281326379,0.219269525,0.234354657,0.270203228,0.318063829,0.282044089,,,,,,,,,,,,,
2017,KANSAS,20,Sedgwick,"148,700","146,110","2,590",60176.8082,59128.67146,1048.13674,0.017417619,0.301199312,0.157172168,0.362828608,0.325140386,0.273114859,0.101626995,0.405965102,0.330072491,0.156428344,0.379046486,0.155798054,0.335763096,0.050618395,0.504775273,0.56826588,0.146448567,0.616583986,0.243375424,0.59898572,0.551865446,0.392850493,0.238307468,0.164234283,0.272205106,0.070402514,0.329065527,0.241105007,,,,,,,,,,,,,
2017,KANSAS,20,Stafford,"121,700","118,360","3,340",49250.2862,47898.63496,1351.65124,0.027444536,0.363331343,0.33603979,0.297025606,0.278957441,0.334393745,0.517785745,,,0.258295995,0.467571162,0.05819228,0.444629918,0.141157809,0.513394299,,,,0.562743996,0.570686653,0.079874889,0.377561662,0.252346636,,,0.256490673,0.300836081,0.258271892,,,,,,,,,,,,,
2017,KANSAS,20,Sumner,"323,400","314,400","9,000",130875.4524,127233.2784,3642.174,0.027829314,0.316223446,0.087165076,,0.30755852,0.288821474,0.155492464,0.429049694,0.143757608,0.260711722,,,0.148256407,0.081896919,0.530348918,0.588268471,0.370884623,0.625462386,0.39840277,,0.509101674,0.367196389,0.255483776,0.251477238,0.261748361,0.061232387,0.328241127,,,,,,,,,,,,,,
2017,KANSAS,20,Bourbon,"3,100","3,070",30,1254.5266,1242.38602,12.14058,0.009677419,0.511743613,,0.537426455,0.398873095,0.24764155,0.377812451,0.3401851,0.304070894,0.125981617,0.35468591,0.186000823,0.341045592,0.370493015,0.166739224,0.16745496,0.52600611,0.452437988,0.218869851,0.648515421,0.511071581,0.43473166,0.436613291,0.47316925,0.547312978,0.586551127,0.433142019,0.660068238,,,,,,,,,,,,,
2017,KANSAS,20,Chautauqua,"3,200","3,020",180,1294.9952,1222.15172,72.84348,0.05625,0.312675904,0.301198639,0.345432308,0.324296851,0.296503389,0.043320154,0.394217525,0.190527884,0.234928111,0.355404237,,0.167488493,0.36555605,0.442472794,0.510084081,0.459087916,0.521767615,0.16800948,0.558177106,0.271942742,0.375801764,0.28998766,0.299990961,0.394755041,0.356583295,0.381724411,0.153556982,,,,,,,,,,,,,
2017,KANSAS,20,Crawford,"18,200","18,000",200,7365.2852,7284.348,80.9372,0.010989011,0.291803219,,0.59384653,0.493536362,0.09286089,0.322931862,0.306463502,0.302746077,0.131965472,0.310781736,0.244609885,0.334678668,0.353133851,0.304634717,0.155349123,0.513089284,0.372415261,0.068095145,0.650461997,0.577130615,0.453835716,0.462067741,0.495800066,0.550658822,0.516437363,0.472882985,0.589110052,,,,,,,,,,,,,
2017,KANSAS,20,Elk,"2,900","2,830",70,1173.5894,1145.26138,28.32802,0.024137931,0.402730653,0.268234342,0.240888458,0.393462057,0.302414547,0.047383906,0.363693773,0.189791684,0.120261068,0.289688142,,0.158748687,0.320535993,0.468812982,0.489388805,0.465993742,0.534400463,0.080890579,0.628322174,0.116712101,0.34468558,0.173552525,0.281545817,0.476587495,0.468176267,0.304488476,0.176081068,,,,,,,,,,,,,
2017,KANSAS,20,Greenwood,"2,200","2,180",20,890.3092,882.21548,8.09372,0.009090909,0.656186407,0.578348478,0.455424307,0.493259983,0.287406509,0.032645029,0.133969928,0.075306998,0.19038503,0.311188426,0.054379281,0.259563098,0.324885126,0.225138901,0.39045744,0.459264628,0.431436499,0.39452887,0.646925633,0.363013027,0.459092128,0.147566438,0.254521225,0.44440204,0.44968836,0.399451049,0.428776931,,,,,,,,,,,,,
2017,KANSAS,20,Labette County,"36,000","35,700",300,14568.696,14447.2902,121.4058,0.008333333,0.354661328,,0.479895847,0.383082928,0.250759321,0.393320239,0.395308454,0.24412072,0.185700073,0.346264657,0.327885934,0.333192091,0.398620436,0.383267008,0.127227522,0.523551579,0.410209994,0.157224337,0.581525415,0.449502983,0.443327842,0.482190879,0.404685265,0.55620265,0.49275721,0.360151515,0.529314936,,,,,,,,,,,,,
2017,KANSAS,20,Montgomery,"33,700","33,400",300,13637.9182,13516.5124,121.4058,0.008902077,,,0.439941096,0.320052515,0.09474736,,,0.300398176,0.193233823,0.349047579,0.333333333,0.228988013,0.381898678,,,0.501463663,0.316984711,0.197712659,0.555417508,0.099158708,0.386845861,,,0.457845196,0.407414744,0.275854819,0.32377263,,,,,,,,,,,,,
2017,KANSAS,20,Wilson,"22,600","21,600","1,000",9145.9036,8741.2176,404.686,0.044247788,,,0.545406937,0.375587351,0.146217545,,,,0.133499503,0.283024382,,0.213232014,0.332128124,,,0.451605535,,0.121700497,0.623745213,0.121529135,0.379049153,,,0.459662336,0.442169065,0.279595298,0.387636924,,,,,,,,,,,,,
2017,KANSAS,20,Woodson,"4,700","4,610",90,1902.0242,1865.60246,36.42174,0.019148936,,,0.507109554,0.304376873,0.134659836,,,,0.210554366,0.320320607,,0.311030277,0.37233335,,,0.530859789,,0.158856992,0.664690024,0.240563154,0.364270889,,,0.425088452,0.423101792,0.424096009,0.523278444,,,,,,,,,,,,,
2017,KANSAS,20,Clark,"76,400","61,990","14,410",30918.0104,25086.48514,5831.52526,0.188612565,0.246117365,0.281948031,0.262216163,0.265157503,0.321353845,0.424615817,0.401887068,0.139764338,0.134884723,0.362167097,0.147532956,0.342287866,0.345200776,0.406061174,0.39360079,0.278830809,0.148014262,0.470077643,0.486436163,0.344258082,0.357169761,0.293641715,0.274606973,0.284325778,0.296831835,0.263689963,0.268096394,,,,,,,,,,,,,
2017,KANSAS,20,Ford County,"171,100","164,400","6,700",69241.7746,66530.3784,2711.3962,0.039158387,0.219355414,0.292074821,0.246908153,0.244426175,0.216353679,0.325488453,0.347244996,0.186369173,0.161201436,0.363655757,0.051108289,0.382409744,0.357470685,0.42036217,0.428351077,0.406696862,0.241555468,0.546869086,0.65447281,0.286479098,0.352510356,0.360140955,0.296261511,0.279303631,0.272734457,0.308231506,0.295243403,,,,,,,,,,,,,
2017,KANSAS,20,Grant,"78,200","58,900","19,300",31646.4452,23836.0054,7810.4398,0.246803069,0.292585969,0.232003063,0.241759629,0.231967122,0.260879366,0.209682965,0.398227399,0.303699194,0.07800872,0.292235984,0.263610154,0.316391899,0.309117785,0.372479555,0.411911686,0.391521294,0.515184504,,-0.02137434,0.51334757,0.467701199,0.343220316,0.284823355,0.125623652,0.239882429,0.442604595,0.378651631,,,,,,,,,,,,,
2017,KANSAS,20,Gray,"122,300","111,700","10,600",49493.0978,45203.4262,4289.6716,0.086672118,0.19309967,,0.242505782,,0.138425825,0.120301408,0.22045265,0.134962686,0.078093121,0.286669607,,,0.274912983,0.314034114,0.329000216,0.368641894,0.09762661,,,,0.173771817,0.413760352,0.296804073,0.28088216,0.176700159,0.332870751,0.31256162,,,,,,,,,,,,,
2017,KANSAS,20,Hamilton,"118,000","89,010","28,990",47752.948,36021.10086,11731.84714,0.245677966,,0.143650353,0.156638911,0.223939514,0.311272416,0.287409018,0.463566418,,,0.419977881,0.346699773,0.352389279,0.095596837,0.367500007,0.380988841,,,0.068004141,-0.039340086,0.077598177,0.43920977,0.289999067,0.264970776,,,0.226641649,0.335208904,,,,,,,,,,,,,
2017,KANSAS,20,Kearny,"111,600","92,900","18,700",45162.9576,37595.3294,7567.6282,0.167562724,0.263647743,0.155554649,0.191404038,0.219559605,0.273090441,0.235036716,0.442065054,0.081975894,0.084521511,0.304554614,0.357291984,0.338937222,0.24149025,0.369118462,0.393410302,0.391914828,0.526277008,0.056259699,-0.016630016,0.084352508,0.459574342,0.294084726,0.271372464,0.152143375,0.058365011,0.305433257,0.341375253,,,,,,,,,,,,,
2017,KANSAS,20,Morton,"84,300","63,800","20,500",34115.0298,25818.9668,8296.063,0.243179122,0.345194547,0.249462565,0.238978831,0.225099748,0.257865463,0.318051608,0.360932136,0.276512697,0.065318643,0.295315594,0.202530697,0.278427284,0.114506485,0.339694611,0.363771046,0.220010451,0.463195386,,-0.007666211,0.245954075,0.424316052,0.298638788,0.27824452,0.210146556,0.191500019,0.216683173,0.227842929,,,,,,,,,,,,,
