date,value
07/09/10,7.3525
08/09/10,7.11
09/09/10,7.38
10/09/10,7.3675
13/09/10,7.45
14/09/10,7.36
15/09/10,7.2675
16/09/10,7.1925
17/09/10,7.3925
20/09/10,7.3175
21/09/10,7.18
22/09/10,7.1975
23/09/10,6.9725
24/09/10,7.2
27/09/10,7.065
28/09/10,6.8475
29/09/10,6.835
30/09/10,6.74
01/10/10,6.55
04/10/10,6.4725
05/10/10,6.635
06/10/10,6.5825
07/10/10,6.5925
08/10/10,7.1925
11/10/10,7.0925
12/10/10,7.1
13/10/10,7.0275
14/10/10,7.0075
15/10/10,7.045
18/10/10,6.9
19/10/10,6.715
20/10/10,6.83
21/10/10,6.6875
22/10/10,6.7075
25/10/10,6.74
26/10/10,6.92
27/10/10,7.0275
28/10/10,7.1825
29/10/10,7.1725
01/11/10,7.025
02/11/10,6.9425
03/11/10,6.9025
04/11/10,7.1375
05/11/10,7.2875
08/11/10,7.3625
09/11/10,7.2175
10/11/10,7.1
11/11/10,7.04
12/11/10,6.6925
15/11/10,6.7275
16/11/10,6.2625
17/11/10,6.325
18/11/10,6.4525
19/11/10,6.445
22/11/10,6.455
23/11/10,6.42
24/11/10,6.5505
26/11/10,6.6385
29/11/10,6.744
30/11/10,6.8245
01/12/10,7.4
02/12/10,7.485
03/12/10,7.79
06/12/10,7.93
07/12/10,7.8475
08/12/10,7.84
09/12/10,7.885
10/12/10,7.755
13/12/10,7.8025
14/12/10,7.6325
15/12/10,7.6475
16/12/10,7.4975
17/12/10,7.5675
20/12/10,7.695
21/12/10,7.65
22/12/10,7.835
23/12/10,7.83
27/12/10,7.8025
28/12/10,7.9825
29/12/10,7.9925
30/12/10,7.8475
31/12/10,7.9425
03/01/11,8.055
04/01/11,7.8925
05/01/11,8.0825
06/01/11,7.89
07/01/11,7.74
10/01/11,7.6725
11/01/11,7.595
12/01/11,7.705
13/01/11,7.835
14/01/11,7.7325
18/01/11,7.9325
19/01/11,7.9725
20/01/11,8.035
21/01/11,8.245
24/01/11,8.3525
25/01/11,8.3825
26/01/11,8.565
27/01/11,8.4625
28/01/11,8.2575
31/01/11,8.4075
01/02/11,8.3575
02/02/11,8.63
03/02/11,8.59
04/02/11,8.5375
07/02/11,8.5875
08/02/11,8.7425
09/02/11,8.86
10/02/11,8.6275
11/02/11,8.67
14/02/11,8.72
15/02/11,8.4025
16/02/11,8.37
17/02/11,8.5075
18/02/11,8.2225
22/02/11,7.6225
23/02/11,7.7005
24/02/11,7.6135
25/02/11,7.9735
28/02/11,8.101
01/03/11,8.1025
02/03/11,8.1125
03/03/11,8.235
04/03/11,8.3225
07/03/11,8.0075
08/03/11,7.7975
09/03/11,7.5875
10/03/11,7.405
11/03/11,7.1875
14/03/11,7.2075
15/03/11,6.6775
16/03/11,6.62
17/03/11,7.1025
18/03/11,7.23
21/03/11,7.21
22/03/11,7.2225
23/03/11,7.1425
24/03/11,7.395
25/03/11,7.3325
28/03/11,7.2525
29/03/11,7.3725
30/03/11,7.2725
31/03/11,7.6325
01/04/11,7.595
04/04/11,7.9
05/04/11,7.8625
06/04/11,7.8225
07/04/11,7.7325
08/04/11,7.975
11/04/11,7.9825
12/04/11,7.595
13/04/11,7.5275
14/04/11,7.405
15/04/11,7.4425
18/04/11,7.75
19/04/11,7.8575
20/04/11,7.85
21/04/11,7.995
25/04/11,8.26
26/04/11,8.184
27/04/11,7.91
28/04/11,7.637
29/04/11,7.9485
02/05/11,7.9175
03/05/11,7.9325
04/05/11,7.72
05/05/11,7.54
06/05/11,7.595
09/05/11,7.905
10/05/11,7.9875
11/05/11,7.59
12/05/11,7.355
13/05/11,7.2775
16/05/11,7.365
17/05/11,7.64
18/05/11,8.17
19/05/11,8.12
20/05/11,8.065
23/05/11,8.03
24/05/11,7.7975
25/05/11,7.965
26/05/11,8.145
27/05/11,8.1975
31/05/11,7.8225
01/06/11,7.5925
02/06/11,7.6975
03/06/11,7.7375
06/06/11,7.44
07/06/11,7.3375
08/06/11,7.48
09/06/11,7.45
10/06/11,7.5925
13/06/11,7.43
14/06/11,7.3125
15/06/11,7.085
16/06/11,6.7325
17/06/11,6.7225
20/06/11,6.5925
21/06/11,6.7425
22/06/11,6.3825
23/06/11,6.49
24/06/11,6.3575
27/06/11,6.2835
28/06/11,6.5285
29/06/11,6.6105
30/06/11,6.0835
01/07/11,6.1225
05/07/11,6.355
06/07/11,6.27
07/07/11,6.345
08/07/11,6.5125
11/07/11,6.3925
12/07/11,6.72
13/07/11,7.145
14/07/11,7.07
15/07/11,6.9475
18/07/11,6.895
19/07/11,6.935
20/07/11,6.97
21/07/11,6.7725
22/07/11,6.9225
25/07/11,6.885
26/07/11,6.94
27/07/11,7.0475
28/07/11,6.9325
29/07/11,6.725
01/08/11,6.765
02/08/11,7.18
03/08/11,7.105
04/08/11,6.8175
05/08/11,6.79
08/08/11,6.565
09/08/11,6.7175
10/08/11,6.85
11/08/11,7.0125
12/08/11,7.025
15/08/11,7.125
16/08/11,7.2475
17/08/11,7.275
18/08/11,7.0775
19/08/11,7.3075
22/08/11,7.355
23/08/11,7.5725
24/08/11,7.4925
25/08/11,7.5725
26/08/11,7.692
29/08/11,7.7235
30/08/11,7.7455
31/08/11,7.8225
01/09/11,7.61
02/09/11,7.755
06/09/11,7.6
07/09/11,7.515
08/09/11,7.38
09/09/11,7.2975
12/09/11,7.2725
13/09/11,7.02
14/09/11,7.045
15/09/11,6.96
16/09/11,6.8825
19/09/11,6.73
20/09/11,6.7475
21/09/11,6.6675
22/09/11,6.3375
23/09/11,6.4075
26/09/11,6.4825
27/09/11,6.5825
28/09/11,6.3875
29/09/11,6.5425
30/09/11,6.0925
03/10/11,6.195
04/10/11,6.04
05/10/11,6.2525
06/10/11,6.16
07/10/11,6.075
10/10/11,6.115
11/10/11,6.6075
12/10/11,6.2675
13/10/11,6.18
14/10/11,6.2275
17/10/11,6.2425
18/10/11,6.2525
19/10/11,6.195
20/10/11,6.3075
21/10/11,6.32
24/10/11,6.425
25/10/11,6.3625
26/10/11,6.195
27/10/11,6.44
28/10/11,6.445
31/10/11,6.2825
01/11/11,6.3
02/11/11,6.235
03/11/11,6.36
04/11/11,6.3675
07/11/11,6.3875
08/11/11,6.57
09/11/11,6.43
10/11/11,6.2
11/11/11,6.1675
14/11/11,6.1575
15/11/11,6.3275
16/11/11,6.1675
17/11/11,5.925
18/11/11,5.9825
21/11/11,5.915
22/11/11,5.94
23/11/11,5.7925
25/11/11,5.774
28/11/11,5.8205
29/11/11,6.074
30/11/11,6.1035
01/12/11,6.1425
02/12/11,6.255
05/12/11,6.115
06/12/11,6.13
07/12/11,6.005
08/12/11,5.97
09/12/11,5.96
12/12/11,5.9425
13/12/11,6.005
14/12/11,5.8075
15/12/11,5.7925
16/12/11,5.8375
19/12/11,5.9975
20/12/11,6.0775
21/12/11,6.17
22/12/11,6.2175
23/12/11,6.22
27/12/11,6.4475
28/12/11,6.5125
29/12/11,6.4525
30/12/11,6.5275
03/01/12,6.57
04/01/12,6.5
05/01/12,6.2925
06/01/12,6.2475
09/01/12,6.4175
10/01/12,6.3975
11/01/12,6.41
12/01/12,6.05
13/01/12,6.0225
17/01/12,6.0475
18/01/12,5.9225
19/01/12,6.0575
20/01/12,6.105
23/01/12,6.1975
24/01/12,6.335
25/01/12,6.4125
26/01/12,6.535
27/01/12,6.4725
30/01/12,6.4475
31/01/12,6.66
01/02/12,6.7425
02/02/12,6.6275
03/02/12,6.6075
06/02/12,6.685
07/02/12,6.6225
08/02/12,6.6075
09/02/12,6.46
10/02/12,6.3
13/02/12,6.4125
14/02/12,6.35
15/02/12,6.26
16/02/12,6.2875
17/02/12,6.44
21/02/12,6.33
22/02/12,6.445
23/02/12,6.4175
24/02/12,6.4105
27/02/12,6.4855
28/02/12,6.6585
29/02/12,6.6725
01/03/12,6.64
02/03/12,6.745
05/03/12,6.72
06/03/12,6.5775
07/03/12,6.3925
08/03/12,6.3475
09/03/12,6.43
12/03/12,6.5125
13/03/12,6.49
14/03/12,6.4375
15/03/12,6.6475
16/03/12,6.72
19/03/12,6.5225
20/03/12,6.425
21/03/12,6.3625
22/03/12,6.4625
23/03/12,6.5425
26/03/12,6.595
27/03/12,6.3975
28/03/12,6.3075
29/03/12,6.125
30/03/12,6.6075
02/04/12,6.57
03/04/12,6.58
04/04/12,6.3925
05/04/12,6.385
09/04/12,6.43
10/04/12,6.2575
11/04/12,6.28
12/04/12,6.3925
13/04/12,6.235
16/04/12,6.1625
17/04/12,6.155
18/04/12,6.1075
19/04/12,6.2475
20/04/12,6.1575
23/04/12,6.25
24/04/12,6.245
25/04/12,6.185
26/04/12,6.298
27/04/12,6.469
30/04/12,6.5315
01/05/12,6.43
02/05/12,6.145
03/05/12,6.155
04/05/12,6.095
07/05/12,6.12
08/05/12,6.15
09/05/12,6
10/05/12,6.0125
11/05/12,5.97
14/05/12,5.9825
15/05/12,6.085
16/05/12,6.3875
17/05/12,6.5775
18/05/12,6.9525
21/05/12,7.04
22/05/12,6.855
23/05/12,6.655
24/05/12,6.63
25/05/12,6.8
29/05/12,6.5675
30/05/12,6.5375
31/05/12,6.4375
01/06/12,6.1225
04/06/12,6.2775
05/06/12,6.1325
06/06/12,6.2425
07/06/12,6.4175
08/06/12,6.3025
11/06/12,6.305
12/06/12,6.16
13/06/12,6.16
14/06/12,6.235
15/06/12,6.095
18/06/12,6.3025
19/06/12,6.495
20/06/12,6.64
21/06/12,6.6175
22/06/12,6.7325
25/06/12,7.2425
26/06/12,7.326
27/06/12,7.397
28/06/12,7.38
29/06/12,7.536
02/07/12,7.725
03/07/12,7.9925
05/07/12,8.38
06/07/12,8.0625
09/07/12,8.2825
10/07/12,8.2125
11/07/12,8.2625
12/07/12,8.4675
13/07/12,8.4775
16/07/12,8.845
17/07/12,8.85
18/07/12,9.0325
19/07/12,9.35
20/07/12,9.4325
23/07/12,9.1275
24/07/12,8.7875
25/07/12,9.0325
26/07/12,8.84
27/07/12,8.98
30/07/12,9.145
31/07/12,8.8825
01/08/12,8.795
02/08/12,8.65
03/08/12,8.9125
06/08/12,8.9325
07/08/12,8.89
08/08/12,8.9925
09/08/12,9.13
10/08/12,8.8525
13/08/12,8.5675
14/08/12,8.3975
15/08/12,8.4675
16/08/12,8.6175
17/08/12,8.745
20/08/12,8.795
21/08/12,9.005
22/08/12,8.965
23/08/12,8.745
24/08/12,8.675
27/08/12,8.62
28/08/12,8.589
29/08/12,8.936
30/08/12,8.952
31/08/12,8.856
04/09/12,8.8875
05/09/12,8.6775
06/09/12,8.9175
07/09/12,9.05
10/09/12,8.8975
11/09/12,8.8375
12/09/12,8.9
13/09/12,9.02
14/09/12,9.2425
17/09/12,8.78
18/09/12,8.635
19/09/12,8.815
20/09/12,8.795
21/09/12,8.9725
24/09/12,8.92
25/09/12,8.865
26/09/12,8.6925
27/09/12,8.555
28/09/12,9.025
01/10/12,8.8425
02/10/12,8.715
03/10/12,8.73
04/10/12,8.6925
05/10/12,8.575
08/10/12,8.61
09/10/12,8.6425
10/10/12,8.6975
11/10/12,8.86
12/10/12,8.5675
15/10/12,8.4825
16/10/12,8.4775
17/10/12,8.5625
18/10/12,8.685
19/10/12,8.725
22/10/12,8.7825
23/10/12,8.6875
24/10/12,8.84
25/10/12,8.7275
26/10/12,8.6375
29/10/12,8.58
30/10/12,8.5675
31/10/12,8.645
01/11/12,8.685
02/11/12,8.645
05/11/12,8.66
06/11/12,8.77
07/11/12,8.94
08/11/12,9.025
09/11/12,8.865
12/11/12,8.5775
13/11/12,8.51
14/11/12,8.4875
15/11/12,8.455
16/11/12,8.38
19/11/12,8.4175
20/11/12,8.45
21/11/12,8.4525
23/11/12,8.4775
26/11/12,8.49
27/11/12,8.761
28/11/12,8.821
29/11/12,8.79
30/11/12,8.5975
03/12/12,8.6075
04/12/12,8.565
05/12/12,8.6
06/12/12,8.62
07/12/12,8.61
10/12/12,8.4875
11/12/12,8.215
12/12/12,8.12
13/12/12,8.085
14/12/12,8.14
17/12/12,8.08
18/12/12,8.1125
19/12/12,8.0575
20/12/12,7.905
21/12/12,7.92
24/12/12,7.9375
26/12/12,7.745
27/12/12,7.7225
28/12/12,7.7875
31/12/12,7.78
02/01/13,7.5525
03/01/13,7.555
04/01/13,7.4725
07/01/13,7.5125
08/01/13,7.505
09/01/13,7.455
10/01/13,7.445
11/01/13,7.5475
14/01/13,7.67
15/01/13,7.8275
16/01/13,7.85
17/01/13,7.8125
18/01/13,7.9125
22/01/13,7.7925
23/01/13,7.7475
24/01/13,7.685
25/01/13,7.765
28/01/13,7.7925
29/01/13,7.77
30/01/13,7.87
31/01/13,7.795
01/02/13,7.65
04/02/13,7.63
05/02/13,7.575
06/02/13,7.615
07/02/13,7.56
08/02/13,7.5625
11/02/13,7.415
12/02/13,7.32
13/02/13,7.355
14/02/13,7.32
15/02/13,7.4225
19/02/13,7.3225
20/02/13,7.385
21/02/13,7.2125
22/02/13,7.15
25/02/13,7.0045
26/02/13,7.0785
27/02/13,7.089
28/02/13,7.1315
01/03/13,7.205
04/03/13,7.025
05/03/13,7.06
06/03/13,6.8375
07/03/13,6.955
08/03/13,6.97
11/03/13,7
12/03/13,7.035
13/03/13,7.1
14/03/13,7.2475
15/03/13,7.23
18/03/13,7.1275
19/03/13,7.22
20/03/13,7.36
21/03/13,7.2875
22/03/13,7.2975
25/03/13,7.2725
26/03/13,7.315
27/03/13,7.3675
28/03/13,6.8775
01/04/13,6.64
02/04/13,6.7075
03/04/13,6.965
04/04/13,6.94
05/04/13,6.99
08/04/13,7.125
09/04/13,7.0875
10/04/13,6.9675
11/04/13,6.9775
12/04/13,7.1475
15/04/13,6.9375
16/04/13,7.035
17/04/13,7.0375
18/04/13,7.0275
19/04/13,7.09
22/04/13,7.0225
23/04/13,6.975
24/04/13,6.9175
25/04/13,7.0175
26/04/13,6.9025
29/04/13,7.138
30/04/13,7.2915
01/05/13,7.21
02/05/13,7.285
03/05/13,7.21
06/05/13,7.0275
07/05/13,7.09
08/05/13,7.06
09/05/13,7.235
10/05/13,7.0425
13/05/13,7.0975
14/05/13,7.1075
15/05/13,6.9375
16/05/13,6.8775
17/05/13,6.8325
20/05/13,6.8525
21/05/13,6.805
22/05/13,6.885
23/05/13,7.0325
24/05/13,6.975
28/05/13,6.9375
29/05/13,7.0275
30/05/13,6.9875
31/05/13,7.055
03/06/13,7.0875
04/06/13,7.09
05/06/13,7.015
06/06/13,6.9775
07/06/13,6.9625
10/06/13,6.8975
11/06/13,6.9675
12/06/13,6.83
13/06/13,6.855
14/06/13,6.8075
17/06/13,6.805
18/06/13,6.875
19/06/13,7.07
20/06/13,7.005
21/06/13,6.98
24/06/13,6.79
25/06/13,6.776
26/06/13,6.71
27/06/13,6.6965
28/06/13,6.559
01/07/13,6.55
02/07/13,6.5825
03/07/13,6.65
05/07/13,6.6
08/07/13,6.63
09/07/13,6.775
10/07/13,6.79
11/07/13,6.83
12/07/13,6.81
15/07/13,6.695
16/07/13,6.695
17/07/13,6.65
18/07/13,6.605
19/07/13,6.645
22/07/13,6.5975
23/07/13,6.5375
24/07/13,6.5325
25/07/13,6.4925
26/07/13,6.5025
29/07/13,6.515
30/07/13,6.5525
31/07/13,6.6425
01/08/13,6.58
02/08/13,6.605
05/08/13,6.4525
06/08/13,6.505
07/08/13,6.435
08/08/13,6.4125
09/08/13,6.335
12/08/13,6.35
13/08/13,6.2825
14/08/13,6.305
15/08/13,6.375
16/08/13,6.31
19/08/13,6.415
20/08/13,6.3425
21/08/13,6.3875
22/08/13,6.305
23/08/13,6.345
26/08/13,6.5475
27/08/13,6.5335
28/08/13,6.517
29/08/13,6.4905
30/08/13,6.5185
03/09/13,6.4725
04/09/13,6.4625
05/09/13,6.4025
06/09/13,6.4775
09/09/13,6.4125
10/09/13,6.465
11/09/13,6.48
12/09/13,6.53
13/09/13,6.415
16/09/13,6.4125
17/09/13,6.43
18/09/13,6.465
19/09/13,6.57
20/09/13,6.4625
23/09/13,6.535
24/09/13,6.5825
25/09/13,6.705
26/09/13,6.7825
27/09/13,6.83
30/09/13,6.785
01/10/13,6.8125
02/10/13,6.86
03/10/13,6.8925
04/10/13,6.87
07/10/13,6.9475
08/10/13,6.935
09/10/13,6.905
10/10/13,6.855
11/10/13,6.9225
14/10/13,6.925
15/10/13,6.8575
16/10/13,6.815
17/10/13,6.86
18/10/13,7.0575
21/10/13,6.9975
22/10/13,7.0075
23/10/13,7.0175
24/10/13,6.965
25/10/13,6.9075
28/10/13,6.81
29/10/13,6.8125
30/10/13,6.75
31/10/13,6.675
01/11/13,6.6775
04/11/13,6.6275
05/11/13,6.56
06/11/13,6.5325
07/11/13,6.53
08/11/13,6.4975
11/11/13,6.4625
12/11/13,6.4525
13/11/13,6.455
14/11/13,6.4475
15/11/13,6.445
18/11/13,6.4225
19/11/13,6.5025
20/11/13,6.4725
21/11/13,6.4875
22/11/13,6.495
25/11/13,6.5385
26/11/13,6.503
27/11/13,6.586
29/11/13,6.66
02/12/13,6.6175
03/12/13,6.6825
04/12/13,6.6175
05/12/13,6.52
06/12/13,6.51
09/12/13,6.505
10/12/13,6.3875
11/12/13,6.4075
12/12/13,6.3375
13/12/13,6.2875
16/12/13,6.2175
17/12/13,6.1975
18/12/13,6.1275
19/12/13,6.1075
20/12/13,6.135
23/12/13,6.095
24/12/13,6.0625
26/12/13,6.06
27/12/13,6.09
30/12/13,6.005
31/12/13,6.0525
02/01/14,5.97
03/01/14,6.0575
06/01/14,6.0575
07/01/14,6.025
08/01/14,5.8875
09/01/14,5.8425
10/01/14,5.69
13/01/14,5.735
14/01/14,5.7925
15/01/14,5.6775
16/01/14,5.7275
17/01/14,5.635
20/01/14,6.2325
21/01/14,5.6225
22/01/14,5.6125
23/01/14,5.7
24/01/14,5.6525
27/01/14,5.635
28/01/14,5.66
29/01/14,5.515
30/01/14,5.535
31/01/14,5.5575
03/02/14,5.6375
04/02/14,5.845
05/02/14,5.875
06/02/14,5.8075
07/02/14,5.775
10/02/14,5.8475
11/02/14,5.9025
12/02/14,5.87
13/02/14,5.955
14/02/14,5.985
17/02/14,6.745
18/02/14,6.12
19/02/14,6.2025
20/02/14,6.1625
21/02/14,6.0975
24/02/14,6.1775
25/02/14,6.156
26/02/14,6.022
27/02/14,5.8645
28/02/14,6.016
03/03/14,6.315
04/03/14,6.435
05/03/14,6.425
06/03/14,6.46
07/03/14,6.54
10/03/14,6.4075
11/03/14,6.59
12/03/14,6.8375
13/03/14,6.7375
14/03/14,6.8725
17/03/14,6.745
18/03/14,6.925
19/03/14,7.1575
20/03/14,7.0375
21/03/14,6.9325
24/03/14,7.145
25/03/14,7.0825
26/03/14,6.9675
27/03/14,7.105
28/03/14,6.955
31/03/14,6.975
01/04/14,6.855
02/04/14,6.695
03/04/14,6.76
04/04/14,6.695
07/04/14,6.765
08/04/14,6.81
09/04/14,6.69
10/04/14,6.625
11/04/14,6.605
14/04/14,6.785
15/04/14,7.015
16/04/14,6.88
17/04/14,6.915
21/04/14,6.685
22/04/14,6.73
23/04/14,6.76
24/04/14,6.89
25/04/14,7.021
28/04/14,7.035
29/04/14,7.128
30/04/14,7.198
01/05/14,7.0725
02/05/14,7.16
05/05/14,7.29
06/05/14,7.39
07/05/14,7.3775
08/05/14,7.3525
09/05/14,7.225
12/05/14,7.15
13/05/14,7.0925
14/05/14,6.9025
15/05/14,6.7825
16/05/14,6.7425
19/05/14,6.745
20/05/14,6.705
21/05/14,6.6425
22/05/14,6.5925
23/05/14,6.525
27/05/14,6.41
28/05/14,6.3875
29/05/14,6.325
30/05/14,6.2725
02/06/14,6.2075
03/06/14,6.125
04/06/14,6.145
05/06/14,6.0575
06/06/14,6.1825
09/06/14,6.125
10/06/14,6.0125
11/06/14,5.8925
12/06/14,5.8525
13/06/14,5.86
16/06/14,5.81
17/06/14,5.8175
18/06/14,5.87
19/06/14,5.935
20/06/14,5.8525
23/06/14,5.7975
24/06/14,5.71
25/06/14,5.7725
26/06/14,5.8325
27/06/14,5.9035
30/06/14,5.7495
01/07/14,5.725
02/07/14,5.755
03/07/14,5.795
07/07/14,5.5675
08/07/14,5.5625
09/07/14,5.5125
10/07/14,5.485
11/07/14,5.26
14/07/14,5.3775
15/07/14,5.3775
16/07/14,5.38
17/07/14,5.5075
18/07/14,5.3225
21/07/14,5.3
22/07/14,5.245
23/07/14,5.3075
24/07/14,5.2875
25/07/14,5.38
28/07/14,5.3475
29/07/14,5.2
30/07/14,5.2725
31/07/14,5.3025
01/08/14,5.3425
04/08/14,5.44
05/08/14,5.525
06/08/14,5.68
07/08/14,5.615
08/08/14,5.4925
11/08/14,5.465
12/08/14,5.38
13/08/14,5.28
14/08/14,5.3725
15/08/14,5.5125
18/08/14,5.425
19/08/14,5.46
20/08/14,5.395
21/08/14,5.4625
22/08/14,5.52
25/08/14,5.425
26/08/14,5.445
27/08/14,5.5325
28/08/14,5.6565
29/08/14,5.6085
02/09/14,5.55
03/09/14,5.355
04/09/14,5.305
05/09/14,5.3525
08/09/14,5.335
09/09/14,5.275
10/09/14,5.1975
11/09/14,5.095
12/09/14,5.025
15/09/14,5.0075
16/09/14,4.9625
17/09/14,4.9925
18/09/14,4.885
19/09/14,4.745
22/09/14,4.7675
23/09/14,4.76
24/09/14,4.8025
25/09/14,4.74
26/09/14,4.7425
29/09/14,4.8125
30/09/14,4.7775
01/10/14,4.79
02/10/14,4.8275
03/10/14,4.8575
06/10/14,4.915
07/10/14,5.0625
08/10/14,5.0775
09/10/14,4.9325
10/10/14,4.985
13/10/14,5.0525
14/10/14,5.0925
15/10/14,5.06
16/10/14,5.17
17/10/14,5.16
20/10/14,5.135
21/10/14,5.1925
22/10/14,5.2225
23/10/14,5.2675
24/10/14,5.1775
27/10/14,5.2275
28/10/14,5.3075
29/10/14,5.3825
30/10/14,5.36
31/10/14,5.325
03/11/14,5.3825
04/11/14,5.305
05/11/14,5.2475
06/11/14,5.2025
07/11/14,5.145
10/11/14,5.1725
11/11/14,5.2525
12/11/14,5.4275
13/11/14,5.5375
14/11/14,5.605
17/11/14,5.5175
18/11/14,5.49
19/11/14,5.3775
20/11/14,5.4725
21/11/14,5.4725
24/11/14,5.438
25/11/14,5.536
26/11/14,5.623
28/11/14,5.779
01/12/14,6.065
02/12/14,6.035
