Year,Planting_Dates,Harvesting_Dates,State,State_ANSI,Ag_District,Ag_District_Code,County,County_ANSI,Commodity,ACRES_PLANTED,ACRES_HARVESTED,YIELD_(BU/ACRE)
2015,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,SCOTT,209,WHEAT,"1,100",360,65.3
2015,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,SHELBY,211,WHEAT,"2,900","2,260",66.4
2015,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,WASHINGTON,229,WHEAT,"3,800","2,200",64.1
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,ADAIR,1,WHEAT,"2,800",900,56.1
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,BARREN,9,WHEAT,"5,600","1,610",67.1
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,BRECKINRIDGE,27,WHEAT,"4,000","2,100",59
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,GRAYSON,85,WHEAT,"2,300","1,610",51.9
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,GREEN,87,WHEAT,"1,900",410,48.8
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,HARDIN,93,WHEAT,"5,500","3,200",67.8
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,LARUE,123,WHEAT,"4,200","2,750",74.2
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,MONROE,171,WHEAT,"3,400",560,50.4
2015,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,WARREN,227,WHEAT,"19,000","15,000",80.1
2015,27-Sep,10-Jul,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PULASKI,199,WHEAT,"7,700","3,000",56.7
2015,27-Sep,10-Jul,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WAYNE,231,WHEAT,"2,400","1,570",71.3
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,CALDWELL,33,WHEAT,"16,500","15,100",79.1
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,WHEAT,"71,200","62,800",79.2
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,DAVIESS,59,WHEAT,"9,400","7,350",78.9
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,LOGAN,141,WHEAT,"59,300","53,100",80
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,MCLEAN,149,WHEAT,"11,000","9,700",70.1
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,WHEAT,"33,800","31,600",78.2
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,TODD,219,WHEAT,"39,800","35,700",79
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,UNION,225,WHEAT,"12,400","11,000",76.9
2015,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,WEBSTER,233,WHEAT,"2,400","2,150",72.1
2015,27-Sep,10-Jul,KENTUCKY,21,NORTHERN,40,GALLATIN,77,WHEAT,600,340,44.4
2015,27-Sep,10-Jul,KENTUCKY,21,NORTHERN,40,OLDHAM,185,WHEAT,600,350,62.6
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,BALLARD,7,WHEAT,"16,500","14,200",59.9
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,CALLOWAY,35,WHEAT,"20,500","18,500",59.5
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,CARLISLE,39,WHEAT,"8,800","7,600",63.8
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,FULTON,75,WHEAT,"10,900","9,800",66.7
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,GRAVES,83,WHEAT,"34,600","30,200",67.8
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,HICKMAN,105,WHEAT,"20,600","18,600",67
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,MARSHALL,157,WHEAT,"6,800","5,500",66.4
2015,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,TRIGG,221,WHEAT,"18,500","16,400",73.3
2015,05-Oct,20-Jul,MARYLAND,24,LOWER EASTERN SHORE,90,DORCHESTER,19,WHEAT,"31,900","26,500",68.9
2015,05-Oct,20-Jul,MARYLAND,24,LOWER EASTERN SHORE,90,SOMERSET,39,WHEAT,"18,000","14,500",76.9
2015,05-Oct,20-Jul,MARYLAND,24,LOWER EASTERN SHORE,90,WICOMICO,45,WHEAT,"17,600","9,500",56.8
2015,05-Oct,20-Jul,MARYLAND,24,LOWER EASTERN SHORE,90,WORCESTER,47,WHEAT,"16,000","12,000",66.7
2015,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,FREDERICK,21,WHEAT,"21,500","18,500",62.9
2015,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,HARFORD,25,WHEAT,"5,800","3,600",76.4
2015,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,HOWARD,27,WHEAT,"2,000","1,920",77.6
2015,05-Oct,20-Jul,MARYLAND,24,NORTH CENTRAL,20,WASHINGTON,43,WHEAT,"5,300","4,900",67.3
2015,05-Oct,20-Jul,MARYLAND,24,UPPER EASTERN SHORE,30,CAROLINE,11,WHEAT,"35,500","34,000",52.1
2015,05-Oct,20-Jul,MARYLAND,24,UPPER EASTERN SHORE,30,KENT,29,WHEAT,"35,000","26,000",69.2
2015,05-Oct,20-Jul,MARYLAND,24,UPPER EASTERN SHORE,30,TALBOT,41,WHEAT,"44,300","28,500",65.3
2015,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,GRATIOT,57,WHEAT,"18,000","17,500",86.6
2015,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,ISABELLA,73,WHEAT,"15,500","15,100",80.5
2015,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,MECOSTA,107,WHEAT,"2,000","1,700",57.8
2015,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,MIDLAND,111,WHEAT,"3,900","3,800",87.9
2015,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,MONTCALM,117,WHEAT,"15,100","15,000",73.5
2015,03-Oct,05-Aug,MICHIGAN,26,CENTRAL,50,OSCEOLA,133,WHEAT,"1,500","1,500",74
2015,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,ARENAC,11,WHEAT,"6,500","6,100",76.9
2015,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,BAY,17,WHEAT,"12,500","12,300",90.4
2015,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,HURON,63,WHEAT,"65,900","57,200",104.5
2015,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,SAGINAW,145,WHEAT,"17,000","15,100",86.9
2015,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,SANILAC,151,WHEAT,"38,000","35,800",89.9
2015,03-Oct,05-Aug,MICHIGAN,26,EAST CENTRAL,60,TUSCOLA,157,WHEAT,"31,100","30,500",85.5
2015,03-Oct,05-Aug,MICHIGAN,26,NORTHEAST,30,ALPENA,7,WHEAT,"1,800","1,750",68.6
2015,03-Oct,05-Aug,MICHIGAN,26,NORTHEAST,30,OGEMAW,129,WHEAT,"2,600","2,600",99.6
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,BARRY,15,WHEAT,"5,500","5,200",67.5
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,CALHOUN,25,WHEAT,"5,600","5,500",64.4
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,CLINTON,37,WHEAT,"23,100","22,700",89.3
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,EATON,45,WHEAT,"14,300","13,800",69.4
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,HILLSDALE,59,WHEAT,"13,400","13,300",73.2
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,INGHAM,65,WHEAT,"13,600","13,300",84.9
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,IONIA,67,WHEAT,"13,400","13,300",78.4
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,JACKSON,75,WHEAT,"7,600","7,500",68.1
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTH CENTRAL,80,SHIAWASSEE,155,WHEAT,"23,500","23,000",76.3
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,GENESEE,49,WHEAT,"5,800","5,750",71.8
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,LAPEER,87,WHEAT,"8,100","8,000",88.9
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,LENAWEE,91,WHEAT,"32,000","24,300",76.5
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,LIVINGSTON,93,WHEAT,"6,200","6,000",67.7
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,MACOMB,99,WHEAT,"1,600","1,450",69.7
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,MONROE,115,WHEAT,"19,800","19,000",70.4
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,ST CLAIR,147,WHEAT,"6,500","5,950",76.3
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHEAST,90,WASHTENAW,161,WHEAT,"13,200","12,900",71.6
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,CASS,27,WHEAT,"2,500","1,450",64.3
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,KALAMAZOO,77,WHEAT,"3,000","2,950",70.8
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,KENT,81,WHEAT,"6,600","6,150",80
2015,03-Oct,05-Aug,MICHIGAN,26,SOUTHWEST,70,OTTAWA,139,WHEAT,"4,100","3,950",70.9
2015,03-Oct,05-Aug,MICHIGAN,26,WEST CENTRAL,40,MASON,105,WHEAT,"4,000","3,550",60.8
2015,03-Oct,05-Aug,MICHIGAN,26,WEST CENTRAL,40,NEWAYGO,123,WHEAT,"2,000","1,850",78.9
2015,26-Sep,01-Jul,MISSISSIPPI,28,EAST CENTRAL,60,LOWNDES,87,WHEAT,"1,700","1,300",47.7
2015,26-Sep,01-Jul,MISSISSIPPI,28,EAST CENTRAL,60,MONROE,95,WHEAT,"3,300","2,400",29.2
2015,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,HUMPHREYS,53,WHEAT,"3,000","2,400",55.4
2015,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,ISSAQUENA,55,WHEAT,"3,500","3,100",54.8
2015,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,LEFLORE,83,WHEAT,"2,700","2,200",41.8
2015,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,SHARKEY,125,WHEAT,"1,700","1,400",62.9
2015,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,SUNFLOWER,133,WHEAT,"3,200","2,500",37.2
2015,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,WASHINGTON,151,WHEAT,"8,300","8,000",50.4
2015,26-Sep,01-Jul,MISSISSIPPI,28,LOWER DELTA,40,YAZOO,163,WHEAT,"10,300","9,800",54.1
2015,26-Sep,01-Jul,MISSISSIPPI,28,NORTH CENTRAL,20,DE SOTO,33,WHEAT,"4,500","3,100",55.8
2015,26-Sep,01-Jul,MISSISSIPPI,28,NORTH CENTRAL,20,PANOLA,107,WHEAT,"9,700","8,000",45.9
2015,26-Sep,01-Jul,MISSISSIPPI,28,NORTH CENTRAL,20,TATE,137,WHEAT,"2,600","2,000",51
2015,26-Sep,01-Jul,MISSISSIPPI,28,NORTHEAST,30,ITAWAMBA,57,WHEAT,"1,400","1,100",36.4
2015,26-Sep,01-Jul,MISSISSIPPI,28,NORTHEAST,30,LEE,81,WHEAT,"1,800","1,500",24
2015,26-Sep,01-Jul,MISSISSIPPI,28,NORTHEAST,30,PRENTISS,117,WHEAT,"2,300","1,800",38.9
2015,26-Sep,01-Jul,MISSISSIPPI,28,UPPER DELTA,10,BOLIVAR,11,WHEAT,"15,700","14,100",55.7
2015,26-Sep,01-Jul,MISSISSIPPI,28,UPPER DELTA,10,COAHOMA,27,WHEAT,"16,500","14,800",56.8
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,BENTON,15,WHEAT,"5,000","4,100",45.1
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,BOONE,19,WHEAT,"7,800","6,000",47.3
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,CALLAWAY,27,WHEAT,"9,500","6,300",57.3
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,COLE,51,WHEAT,"2,200",900,34.3
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,COOPER,53,WHEAT,"17,500","11,200",60.3
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,MONITEAU,135,WHEAT,"6,100","2,650",51.7
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,MORGAN,141,WHEAT,"2,500","2,300",63.5
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,OSAGE,151,WHEAT,"2,000",600,43.3
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,PETTIS,159,WHEAT,"14,000","11,000",50.2
2015,24-Sep,18-Jul,MISSOURI,29,CENTRAL,50,POLK,167,WHEAT,"2,000",900,42.2
2015,24-Sep,18-Jul,MISSOURI,29,EAST,60,GASCONADE,73,WHEAT,"1,400",900,65.7
2015,24-Sep,18-Jul,MISSOURI,29,EAST,60,LINCOLN,113,WHEAT,"7,400","5,900",46.3
2015,24-Sep,18-Jul,MISSOURI,29,EAST,60,MONTGOMERY,139,WHEAT,"12,600","9,300",54.7
2015,24-Sep,18-Jul,MISSOURI,29,EAST,60,PERRY,157,WHEAT,"16,900","13,600",57.3
2015,24-Sep,18-Jul,MISSOURI,29,EAST,60,ST CHARLES,183,WHEAT,"5,100","3,800",63.4
2015,24-Sep,18-Jul,MISSOURI,29,EAST,60,ST LOUIS,189,WHEAT,700,600,47.8
2015,24-Sep,18-Jul,MISSOURI,29,EAST,60,WARREN,219,WHEAT,"1,700","1,100",43.2
2015,24-Sep,18-Jul,MISSOURI,29,NORTH CENTRAL,20,LIVINGSTON,117,WHEAT,"6,400","4,800",45
2015,24-Sep,18-Jul,MISSOURI,29,NORTHEAST,30,CLARK,45,WHEAT,"1,900",800,48.3
2015,24-Sep,18-Jul,MISSOURI,29,NORTHEAST,30,LEWIS,111,WHEAT,"2,500","2,000",41.8
2015,24-Sep,18-Jul,MISSOURI,29,NORTHEAST,30,MARION,127,WHEAT,"4,100","2,800",62.1
2015,24-Sep,18-Jul,MISSOURI,29,NORTHEAST,30,MONROE,137,WHEAT,"6,000","2,400",55.8
2015,24-Sep,18-Jul,MISSOURI,29,NORTHWEST,10,CALDWELL,25,WHEAT,"4,000","3,800",35
2015,24-Sep,18-Jul,MISSOURI,29,NORTHWEST,10,CLAY,47,WHEAT,"1,200",900,25.8
2015,24-Sep,18-Jul,MISSOURI,29,NORTHWEST,10,DAVIESS,61,WHEAT,"2,900","2,500",31.4
2015,24-Sep,18-Jul,MISSOURI,29,NORTHWEST,10,PLATTE,165,WHEAT,"1,000",900,31.1
2015,24-Sep,18-Jul,MISSOURI,29,NORTHWEST,10,RAY,177,WHEAT,"2,900","2,000",36
2015,24-Sep,18-Jul,MISSOURI,29,SOUTH CENTRAL,80,BOLLINGER,17,WHEAT,"5,400","2,800",49.6
2015,24-Sep,18-Jul,MISSOURI,29,SOUTH CENTRAL,80,WAYNE,223,WHEAT,700,510,33.3
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,BUTLER,23,WHEAT,"5,100","4,100",31.7
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,DUNKLIN,69,WHEAT,"33,400","29,600",47.4
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,MISSISSIPPI,133,WHEAT,"53,600","48,300",63
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,NEW MADRID,143,WHEAT,"18,800","16,600",52.1
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHEAST,90,PEMISCOT,155,WHEAT,"31,300","28,600",55
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,BARRY,9,WHEAT,"5,800","5,200",66.7
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,BARTON,11,WHEAT,"49,800","43,700",59.5
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,DADE,57,WHEAT,"25,700","22,900",60.8
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,GREENE,77,WHEAT,"3,200","1,500",46
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,JASPER,97,WHEAT,"40,700","34,100",53.5
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,LAWRENCE,109,WHEAT,"11,800","9,600",55.8
2015,24-Sep,18-Jul,MISSOURI,29,SOUTHWEST,70,NEWTON,145,WHEAT,"8,200","6,500",68.3
2015,24-Sep,18-Jul,MISSOURI,29,WEST,40,CASS,37,WHEAT,"7,100","3,000",39.3
2015,24-Sep,18-Jul,MISSOURI,29,WEST,40,CEDAR,39,WHEAT,"3,600","3,500",39.4
2015,24-Sep,18-Jul,MISSOURI,29,WEST,40,JACKSON,95,WHEAT,900,800,38.8
2015,24-Sep,18-Jul,MISSOURI,29,WEST,40,JOHNSON,101,WHEAT,"8,900","8,200",47.6
2015,06-Sep,17-Aug,MONTANA,30,CENTRAL,50,BROADWATER,7,WHEAT,"11,600","11,600",36.2
2015,06-Sep,17-Aug,MONTANA,30,CENTRAL,50,CASCADE,13,WHEAT,"114,500","108,000",52.2
2015,06-Sep,17-Aug,MONTANA,30,CENTRAL,50,FERGUS,27,WHEAT,"134,900","133,750",50.4
2015,06-Sep,17-Aug,MONTANA,30,CENTRAL,50,JUDITH BASIN,45,WHEAT,"55,200","53,100",56.5
2015,06-Sep,17-Aug,MONTANA,30,CENTRAL,50,WHEATLAND,107,WHEAT,"24,300","22,800",35.6
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,BLAINE,5,WHEAT,"69,500","62,500",32.4
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,CHOUTEAU,15,WHEAT,"416,500","410,000",47.5
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,GLACIER,35,WHEAT,"72,900","71,600",46.5
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,HILL,41,WHEAT,"316,300","280,100",28.2
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,LIBERTY,51,WHEAT,"168,600","155,600",32.6
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,PHILLIPS,71,WHEAT,"38,400","35,300",39
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,PONDERA,73,WHEAT,"96,200","95,200",48.1
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,TETON,99,WHEAT,"108,000","107,500",49.3
2015,06-Sep,17-Aug,MONTANA,30,NORTH CENTRAL,20,TOOLE,101,WHEAT,"89,100","87,100",31.5
2015,06-Sep,17-Aug,MONTANA,30,NORTHEAST,30,DANIELS,19,WHEAT,"13,000","12,800",33.3
2015,06-Sep,17-Aug,MONTANA,30,NORTHEAST,30,MCCONE,55,WHEAT,"37,200","36,200",40.2
2015,06-Sep,17-Aug,MONTANA,30,NORTHEAST,30,ROOSEVELT,85,WHEAT,"29,200","28,100",33
2015,06-Sep,17-Aug,MONTANA,30,NORTHEAST,30,SHERIDAN,91,WHEAT,"6,000","5,900",32.2
2015,06-Sep,17-Aug,MONTANA,30,NORTHEAST,30,VALLEY,105,WHEAT,"30,500","29,600",38.8
2015,06-Sep,17-Aug,MONTANA,30,NORTHWEST,10,FLATHEAD,29,WHEAT,"6,100","4,100",54.5
2015,06-Sep,17-Aug,MONTANA,30,NORTHWEST,10,LAKE,47,WHEAT,"2,000","1,300",63.9
2015,06-Sep,17-Aug,MONTANA,30,SOUTH CENTRAL,80,BIG HORN,3,WHEAT,"86,400","83,410",42.2
2015,06-Sep,17-Aug,MONTANA,30,SOUTH CENTRAL,80,CARBON,9,WHEAT,"4,400","4,300",45.1
2015,06-Sep,17-Aug,MONTANA,30,SOUTH CENTRAL,80,PARK,67,WHEAT,"2,400","2,390",37.2
2015,06-Sep,17-Aug,MONTANA,30,SOUTH CENTRAL,80,STILLWATER,95,WHEAT,"26,000","25,100",39
2015,06-Sep,17-Aug,MONTANA,30,SOUTH CENTRAL,80,SWEET GRASS,97,WHEAT,800,600,56.7
2015,06-Sep,17-Aug,MONTANA,30,SOUTH CENTRAL,80,TREASURE,103,WHEAT,"4,100","4,100",46.3
2015,06-Sep,17-Aug,MONTANA,30,SOUTH CENTRAL,80,YELLOWSTONE,111,WHEAT,"68,700","65,900",40.8
2015,06-Sep,17-Aug,MONTANA,30,SOUTHEAST,90,CARTER,11,WHEAT,"22,200","18,200",41.5
2015,06-Sep,17-Aug,MONTANA,30,SOUTHEAST,90,PRAIRIE,79,WHEAT,"14,100","13,900",36.3
2015,06-Sep,17-Aug,MONTANA,30,SOUTHEAST,90,ROSEBUD,87,WHEAT,"23,400","21,300",32.5
2015,06-Sep,17-Aug,MONTANA,30,SOUTHWEST,70,GALLATIN,31,WHEAT,"22,400","22,200",60
2015,03-Sep,27-Jul,NEBRASKA,31,CENTRAL,50,BUFFALO,19,WHEAT,"5,200","2,920",45.7
2015,03-Sep,27-Jul,NEBRASKA,31,CENTRAL,50,CUSTER,41,WHEAT,"8,500","3,190",34
2015,03-Sep,27-Jul,NEBRASKA,31,CENTRAL,50,VALLEY,175,WHEAT,"1,100",640,27
2015,03-Sep,27-Jul,NEBRASKA,31,EAST,60,COLFAX,37,WHEAT,"1,200","1,100",35.4
2015,03-Sep,27-Jul,NEBRASKA,31,EAST,60,DOUGLAS,55,WHEAT,700,700,36.9
2015,03-Sep,27-Jul,NEBRASKA,31,EAST,60,HAMILTON,81,WHEAT,"1,400","1,300",41
2015,03-Sep,27-Jul,NEBRASKA,31,EAST,60,LANCASTER,109,WHEAT,"3,700","3,000",27.1
2015,03-Sep,27-Jul,NEBRASKA,31,EAST,60,SAUNDERS,155,WHEAT,"2,300","2,080",42.5
2015,03-Sep,27-Jul,NEBRASKA,31,NORTHWEST,10,BANNER,7,WHEAT,"51,200","35,340",34.5
2015,03-Sep,27-Jul,NEBRASKA,31,NORTHWEST,10,BOX BUTTE,13,WHEAT,"115,100","105,900",44.8
2015,03-Sep,27-Jul,NEBRASKA,31,NORTHWEST,10,CHEYENNE,33,WHEAT,"183,800","169,600",36.1
2015,03-Sep,27-Jul,NEBRASKA,31,NORTHWEST,10,DAWES,45,WHEAT,"33,700","27,800",36.9
2015,03-Sep,27-Jul,NEBRASKA,31,NORTHWEST,10,DEUEL,49,WHEAT,"74,200","67,150",37.9
2015,03-Sep,27-Jul,NEBRASKA,31,NORTHWEST,10,GARDEN,69,WHEAT,"46,100","40,350",41.3
2015,03-Sep,27-Jul,NEBRASKA,31,NORTHWEST,10,KIMBALL,105,WHEAT,"100,300","89,640",25.4
2015,03-Sep,27-Jul,NEBRASKA,31,NORTHWEST,10,MORRILL,123,WHEAT,"30,100","24,370",37.9
2015,03-Sep,27-Jul,NEBRASKA,31,NORTHWEST,10,SCOTTS BLUFF,157,WHEAT,"16,100","12,950",51.9
2015,03-Sep,27-Jul,NEBRASKA,31,NORTHWEST,10,SHERIDAN,161,WHEAT,"45,300","38,550",39.2
2015,03-Sep,27-Jul,NEBRASKA,31,NORTHWEST,10,SIOUX,165,WHEAT,"5,400","4,350",57.5
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTH,80,ADAMS,1,WHEAT,"5,900","3,480",31.6
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTH,80,FRANKLIN,61,WHEAT,"12,900","7,110",32.7
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTH,80,FURNAS,65,WHEAT,"66,200","49,740",29.9
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTH,80,GOSPER,73,WHEAT,"17,100","13,470",34.7
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTH,80,HARLAN,83,WHEAT,"30,100","21,560",32.1
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTH,80,KEARNEY,99,WHEAT,"8,300","5,660",37.8
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTH,80,PHELPS,137,WHEAT,"4,400","3,320",42
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTH,80,WEBSTER,181,WHEAT,"27,100","19,060",24.3
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHEAST,90,CLAY,35,WHEAT,"3,500","2,580",32.4
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHEAST,90,FILLMORE,59,WHEAT,"3,500","3,130",44
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHEAST,90,GAGE,67,WHEAT,"13,700","9,090",26.4
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHEAST,90,JEFFERSON,95,WHEAT,"8,900","7,160",33.5
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHEAST,90,JOHNSON,97,WHEAT,"3,000","2,010",24.1
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHEAST,90,NEMAHA,127,WHEAT,"1,700",990,27.8
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHEAST,90,NUCKOLLS,129,WHEAT,"26,800","23,270",34.8
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHEAST,90,OTOE,131,WHEAT,"1,800","1,630",23.6
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHEAST,90,PAWNEE,133,WHEAT,"4,600","2,650",22.5
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHEAST,90,RICHARDSON,147,WHEAT,"1,900","1,450",24.5
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHEAST,90,SALINE,151,WHEAT,"7,100","6,410",32.6
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHEAST,90,THAYER,169,WHEAT,"14,200","12,930",37.9
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHWEST,70,CHASE,29,WHEAT,"48,800","38,200",56.5
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHWEST,70,DUNDY,57,WHEAT,"37,600","29,400",45.2
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHWEST,70,FRONTIER,63,WHEAT,"49,800","31,780",29.9
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHWEST,70,HAYES,85,WHEAT,"31,000","22,940",42.1
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHWEST,70,HITCHCOCK,87,WHEAT,"61,600","50,690",35.3
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHWEST,70,KEITH,101,WHEAT,"38,800","27,830",44.3
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHWEST,70,LINCOLN,111,WHEAT,"23,100","13,820",40.4
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHWEST,70,PERKINS,135,WHEAT,"102,600","87,840",49.5
2015,03-Sep,27-Jul,NEBRASKA,31,SOUTHWEST,70,RED WILLOW,145,WHEAT,"69,200","56,700",31.4
