year,planting_date,harvesting_date,state,state_ansi,ag_district,ag_district_code,county,county_ansi,commodity,acres_planted,acres_harvested,yield,soil_water,soil_carbon,soil_density,soil_type,gdd,ehdd,ecdd,average_price,year_open,year_high,year_low,year_close,production,loss_perc,crop_health,land_use,harvesting_long_date,planting_long_date,value,yearly_income
2022,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,HARRISON,97,WHEAT,600,280,43.9,23.0,0.6,1530.0,Silt loam,1089.9,0.0,0.0,9.5239,7.58,12.94,7.415,8.9571,334539.072,0.53,0.47,242.82,2022-07-10,2013-09-27,9.6925,3242519.95536
2022,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,CHRISTIAN,47,WHEAT,73000,58000,85.0,23.0,0.6,1470.0,Silt loam,2655.1,4.4,273.1,9.5239,7.58,12.94,7.415,8.9571,134174880.0,0.21,0.79,29542.7,2022-07-10,2013-09-27,9.6925,1300490024.4
2022,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,SIMPSON,213,WHEAT,35000,27500,87.8,22.0,0.6,1530.0,Silt loam,1239.3,0.4,0.0,9.5239,7.58,12.94,7.415,8.9571,65713032.0,0.21,0.79,14164.31,2022-07-10,2013-09-27,9.6925,636923562.6600001
2022,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,TODD,219,WHEAT,40000,31500,83.5,24.0,0.4,1520.0,Silt loam,2718.9,6.1,233.6,9.5239,7.58,12.94,7.415,8.9571,71584884.0,0.21,0.79,16187.78,2022-07-10,2013-09-27,9.6925,693836488.1700001
2022,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,UNION,225,WHEAT,6000,4850,91.5,23.0,0.4,1520.0,Silt loam,2405.1,0.4,322.7,9.5239,7.58,12.94,7.415,8.9571,12077780.4,0.19,0.81,2428.17,2022-07-10,2013-09-27,9.6925,117063886.52700001
2022,27-Sep,10-Jul,KENTUCKY,21,NORTHERN,40,TRIMBLE,223,WHEAT,700,450,58.2,25.0,0.4,1450.0,Silt loam,2033.0,0.0,460.4,9.5239,7.58,12.94,7.415,8.9571,712787.04,0.36,0.64,283.29,2022-07-10,2013-09-27,9.6925,6908688.385200001
2022,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,BALLARD,7,WHEAT,15000,11700,78.2,22.0,0.4,1500.0,Silt loam,2532.5,9.4,329.9,9.5239,7.58,12.94,7.415,8.9571,24901007.040000003,0.22,0.78,6070.42,2022-07-10,2013-09-27,9.6925,241353010.73520005
2022,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,CALLOWAY,35,WHEAT,15500,11000,70.1,22.0,0.4,1480.0,Silt loam,2592.2,5.0,277.1,9.5239,7.58,12.94,7.415,8.9571,20986257.599999998,0.29,0.71,6272.76,2022-07-10,2013-09-27,9.6925,203409301.788
2022,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,CARLISLE,39,WHEAT,10600,8500,80.0,22.0,0.4,1490.0,Silt loam,2647.7,5.9,288.7,9.5239,7.58,12.94,7.415,8.9571,18506880.0,0.2,0.8,4289.76,2022-07-10,2013-09-27,9.6925,179377934.4
2022,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,FULTON,75,WHEAT,12000,9300,64.5,22.0,0.4,1530.0,Silt loam,2626.3,11.2,276.4,9.5239,7.58,12.94,7.415,8.9571,16325517.600000001,0.23,0.77,4856.33,2022-07-10,2013-09-27,9.6925,158235079.33800003
2022,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,GRAVES,83,WHEAT,27000,20900,71.8,22.0,0.4,1500.0,Silt loam,2553.4,3.2,271.4,9.5239,7.58,12.94,7.415,8.9571,40840873.92,0.23,0.77,10926.75,2022-07-10,2013-09-27,9.6925,395850170.4696
2022,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,HICKMAN,105,WHEAT,14000,11000,76.6,22.0,0.4,1470.0,Silt loam,2683.9,6.3,258.7,9.5239,7.58,12.94,7.415,8.9571,22932201.599999998,0.21,0.79,5665.72,2022-07-10,2013-09-27,9.6925,222270364.008
2022,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,LIVINGSTON,139,WHEAT,3100,1900,75.8,25.0,0.6,1470.0,Silt loam,1231.2,0.7,0.0,9.5239,7.58,12.94,7.415,8.9571,3919648.3200000003,0.39,0.61,1254.55,2022-07-10,2013-09-27,9.6925,37991191.34160001
2022,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,LYON,143,WHEAT,4000,3000,81.0,23.0,0.4,1490.0,Silt loam,1231.2,0.7,0.0,9.5239,7.58,12.94,7.415,8.9571,6613488.0,0.25,0.75,1618.78,2022-07-10,2013-09-27,9.6925,64101232.440000005
2022,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,MARSHALL,157,WHEAT,8100,5300,67.9,22.0,0.4,1500.0,Silt loam,2592.2,5.0,277.1,9.5239,7.58,12.94,7.415,8.9571,9794221.920000002,0.35,0.65,3278.03,2022-07-10,2013-09-27,9.6925,94930495.95960003
2022,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,MCCRACKEN,145,WHEAT,5800,4600,76.3,22.0,0.4,1510.0,Silt loam,2647.7,5.9,288.7,9.5239,7.58,12.94,7.415,8.9571,9552271.68,0.21,0.79,2347.23,2022-07-10,2013-09-27,9.6925,92585393.25840001
2022,27-Sep,10-Jul,KENTUCKY,21,PURCHASE,10,TRIGG,221,WHEAT,18500,14600,84.6,23.0,0.4,1520.0,Silt loam,2655.1,4.4,273.1,9.5239,7.58,12.94,7.415,8.9571,33616114.56,0.21,0.79,7486.85,2022-07-10,2013-09-27,9.6925,325824190.37280005
2022,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,LINCOLN,137,WHEAT,2600,450,47.6,24.0,0.6,1450.0,Silt loam,2165.4,0.0,387.4,9.5239,7.58,12.94,7.415,8.9571,582966.72,0.83,0.17000000000000004,1052.21,2022-07-10,2013-09-27,9.6925,5650404.9336
2022,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,SHELBY,211,WHEAT,3000,1900,81.6,23.0,0.6,1520.0,Silt loam,2347.2,0.1,359.2,9.5239,7.58,12.94,7.415,8.9571,4219568.640000001,0.37,0.63,1214.08,2022-07-10,2013-09-27,9.6925,40898169.04320001
2022,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,BOURBON,17,WHEAT,900,590,67.8,25.0,0.8,1490.0,Silt loam,1089.9,0.0,0.0,9.5239,7.58,12.94,7.415,8.9571,1088694.432,0.34,0.6599999999999999,364.23,2022-07-10,2013-09-27,9.6925,10552170.78216
2022,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,WARREN,227,WHEAT,20000,16000,92.9,23.0,0.4,1520.0,Silt loam,2692.6,7.7,237.4,9.5239,7.58,12.94,7.415,8.9571,40453862.4,0.2,0.8,8093.89,2022-07-10,2013-09-27,9.6925,392099061.31200004
2022,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,LOGAN,141,WHEAT,63000,50000,83.8,23.0,0.6,1540.0,Silt loam,2622.8,0.3,264.7,9.5239,7.58,12.94,7.415,8.9571,114035040.0,0.21,0.79,25495.75,2022-07-10,2013-09-27,9.6925,1105284625.2
2022,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,MUHLENBERG,177,WHEAT,3200,1500,69.3,22.0,0.4,1500.0,Silt loam,2385.4,0.0,346.7,9.5239,7.58,12.94,7.415,8.9571,2829103.2,0.53,0.47,1295.02,2022-07-10,2013-09-27,9.6925,27421082.766000003
2022,27-Sep,10-Jul,KENTUCKY,21,MIDWESTERN,20,CALDWELL,33,WHEAT,22000,17100,79.2,23.0,0.4,1510.0,Silt loam,1231.2,0.7,0.0,9.5239,7.58,12.94,7.415,8.9571,36859173.120000005,0.22,0.78,8903.28,2022-07-10,2013-09-27,9.6925,357257535.4656001
2022,27-Sep,10-Jul,KENTUCKY,21,EASTERN OR MOUNTAIN,60,WAYNE,231,WHEAT,2400,1600,65.6,23.0,0.4,1480.0,Silt loam,2326.3,0.0,346.2,9.5239,7.58,12.94,7.415,8.9571,2856591.36,0.33,0.6699999999999999,971.27,2022-07-10,2013-09-27,9.6925,27687511.7568
2022,27-Sep,10-Jul,KENTUCKY,21,EASTERN OR MOUNTAIN,60,PULASKI,199,WHEAT,4300,1650,69.7,23.0,0.6,1480.0,Silt loam,2386.0,0.0,299.7,9.5239,7.58,12.94,7.415,8.9571,3129976.08,0.62,0.38,1740.19,2022-07-10,2013-09-27,9.6925,30337293.155400004
2022,27-Sep,10-Jul,KENTUCKY,21,BLUEGRASS,50,WASHINGTON,229,WHEAT,3600,850,71.2,23.0,0.6,1500.0,Silt loam,1173.0,0.0,0.0,9.5239,7.58,12.94,7.415,8.9571,1647112.32,0.76,0.24,1456.9,2022-07-10,2013-09-27,9.6925,15964636.161600001
2022,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,TAYLOR,217,WHEAT,1800,590,60.5,23.0,0.6,1480.0,Silt loam,2406.1,0.0,296.9,9.5239,7.58,12.94,7.415,8.9571,971475.12,0.67,0.32999999999999996,728.45,2022-07-10,2013-09-27,9.6925,9416022.6006
2022,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,MONROE,171,WHEAT,4300,1000,53.6,23.0,0.6,1450.0,Silt loam,2396.2,0.0,319.5,9.5239,7.58,12.94,7.415,8.9571,1458777.6,0.77,0.22999999999999998,1740.19,2022-07-10,2013-09-27,9.6925,14139201.888000002
2022,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,LARUE,123,WHEAT,5000,2000,70.5,23.0,0.6,1470.0,Silt loam,1309.5,0.0,0.0,9.5239,7.58,12.94,7.415,8.9571,3837456.0,0.6,0.4,2023.47,2022-07-10,2013-09-27,9.6925,37194542.28
2022,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,MARION,155,WHEAT,6900,4000,74.5,23.0,0.6,1500.0,Silt loam,1173.0,0.0,0.0,9.5239,7.58,12.94,7.415,8.9571,8110368.0,0.42,0.5800000000000001,2792.39,2022-07-10,2013-09-27,9.6925,78609741.84
2022,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,HARDIN,93,WHEAT,5300,3600,77.5,24.0,0.6,1520.0,Silt loam,1309.5,0.0,0.0,9.5239,7.58,12.94,7.415,8.9571,7593264.0,0.32,0.6799999999999999,2144.88,2022-07-10,2013-09-27,9.6925,73597711.32000001
2022,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,GRAYSON,85,WHEAT,1800,1000,60.4,23.0,0.6,1490.0,Silt loam,1309.5,0.0,0.0,9.5239,7.58,12.94,7.415,8.9571,1643846.4000000001,0.44,0.56,728.45,2022-07-10,2013-09-27,9.6925,15932981.232000003
2022,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,BRECKINRIDGE,27,WHEAT,4200,2600,68.5,23.0,0.4,1490.0,Silt loam,2445.4,1.0,347.2,9.5239,7.58,12.94,7.415,8.9571,4847169.600000001,0.38,0.62,1699.72,2022-07-10,2013-09-27,9.6925,46981191.34800001
2022,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,BARREN,9,WHEAT,7400,4150,57.6,23.0,0.6,1470.0,Silt loam,2396.2,0.0,319.5,9.5239,7.58,12.94,7.415,8.9571,6505712.640000001,0.44,0.56,2994.74,2022-07-10,2013-09-27,9.6925,63056619.76320001
2022,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,ALLEN,3,WHEAT,2700,1700,74.1,23.0,0.6,1470.0,Silt loam,1239.3,0.4,0.0,9.5239,7.58,12.94,7.415,8.9571,3428399.5199999996,0.37,0.63,1092.68,2022-07-10,2013-09-27,9.6925,33229762.347599998
2022,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,ADAIR,1,WHEAT,2900,1150,74.9,23.0,0.6,1480.0,Silt loam,2406.1,0.0,296.9,9.5239,7.58,12.94,7.415,8.9571,2344250.16,0.6,0.4,1173.61,2022-07-10,2013-09-27,9.6925,22721644.675800003
2022,27-Sep,10-Jul,KENTUCKY,21,CENTRAL,30,HART,99,WHEAT,1500,760,75.8,23.0,0.8,1490.0,Silt loam,2396.2,0.0,319.5,9.5239,7.58,12.94,7.415,8.9571,1567859.328,0.49,0.51,607.04,2022-07-10,2013-09-27,9.6925,15196476.536640001
2022,25-Sep,12-Jul,VIRGINIA,51,SOUTHEASTERN,90,DINWIDDIE,53,WHEAT,3300,2260,68.1,21.0,0.8,1470.0,Loam,2468.2,0.0,220.5,9.5239,7.58,12.94,7.415,8.9571,4188705.696,0.32,0.6799999999999999,1335.49,2022-07-12,2013-09-25,9.575,40106857.0392
2022,25-Sep,12-Jul,VIRGINIA,51,NORTHERN,20,ROCKINGHAM,165,WHEAT,4100,2180,81.7,26.0,0.8,1460.0,Sandy clay loam,1978.4,0.0,443.0,9.5239,7.58,12.94,7.415,8.9571,4847332.896000001,0.47,0.53,1659.25,2022-07-12,2013-09-25,9.575,46413212.479200006
2022,25-Sep,12-Jul,VIRGINIA,51,NORTHERN,20,PAGE,139,WHEAT,400,300,69.3,29.0,0.8,1430.0,Loam,0.0,0.0,0.0,9.5239,7.58,12.94,7.415,8.9571,565820.64,0.25,0.75,161.88,2022-07-12,2013-09-25,9.575,5417732.628
2022,25-Sep,12-Jul,VIRGINIA,51,NORTHERN,20,SHENANDOAH,171,WHEAT,1800,1400,82.9,27.0,0.8,1430.0,Loam,0.0,0.0,0.0,9.5239,7.58,12.94,7.415,8.9571,3158688.9600000004,0.22,0.78,728.45,2022-07-12,2013-09-25,9.575,30244446.792000003
2022,25-Sep,12-Jul,VIRGINIA,51,SOUTHEASTERN,90,GREENSVILLE,81,WHEAT,1800,840,59.0,15.0,0.4,1540.0,Sandy loam,2519.4,0.0,193.8,9.5239,7.58,12.94,7.415,8.9571,1348824.96,0.53,0.47,728.45,2022-07-12,2013-09-25,9.575,12914998.991999999
2022,25-Sep,12-Jul,VIRGINIA,51,SOUTHEASTERN,90,SUSSEX,183,WHEAT,6000,3730,56.6,15.0,0.4,1540.0,Sandy loam,2749.4,0.0,143.9,9.5239,7.58,12.94,7.415,8.9571,5745787.488,0.38,0.62,2428.17,2022-07-12,2013-09-25,9.575,55015915.19759999
2022,25-Sep,12-Jul,VIRGINIA,51,SOUTHEASTERN,90,MECKLENBURG,117,WHEAT,4600,2760,62.0,21.0,0.8,1470.0,Loam,2549.2,0.0,207.1,9.5239,7.58,12.94,7.415,8.9571,4657201.92,0.4,0.6,1861.59,2022-07-12,2013-09-25,9.575,44592708.383999996
2022,25-Sep,12-Jul,VIRGINIA,51,SOUTHEASTERN,90,SUFFOLK CITY,800,WHEAT,4600,2500,57.2,16.0,0.8,1480.0,Sandy loam,2829.2,0.0,126.3,9.5239,7.58,12.94,7.415,8.9571,3891888.0,0.46,0.54,1861.59,2022-07-12,2013-09-25,9.575,37264827.599999994
2022,25-Sep,12-Jul,VIRGINIA,51,SOUTHERN,80,CHARLOTTE,37,WHEAT,2800,1800,55.6,24.0,0.6,1470.0,Loam,2549.2,0.0,207.1,9.5239,7.58,12.94,7.415,8.9571,2723777.2800000003,0.36,0.64,1133.14,2022-07-12,2013-09-25,9.575,26080167.456
2022,25-Sep,12-Jul,VIRGINIA,51,NORTHERN,20,MADISON,113,WHEAT,1000,490,70.8,27.0,0.8,1410.0,Loam,2098.6,0.0,348.7,9.5239,7.58,12.94,7.415,8.9571,944177.4720000001,0.51,0.49,404.69,2022-07-12,2013-09-25,9.575,9040499.2944
2022,25-Sep,12-Jul,VIRGINIA,51,SOUTHEASTERN,90,ISLE OF WIGHT,93,WHEAT,5200,4590,72.3,15.0,0.8,1510.0,Sandy loam,2803.3,0.0,134.1,9.5239,7.58,12.94,7.415,8.9571,9031820.112,0.12,0.88,2104.41,2022-07-12,2013-09-25,9.575,86479677.57239999
2022,25-Sep,12-Jul,VIRGINIA,51,NORTHERN,20,FREDERICK,69,WHEAT,500,400,74.0,26.0,0.8,1440.0,Silt loam,1914.9,0.0,652.4,9.5239,7.58,12.94,7.415,8.9571,805593.6,0.2,0.8,202.35,2022-07-12,2013-09-25,9.575,7713558.719999999
2022,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,MONTAGUE,337,WHEAT,16100,3150,11.9,19.0,0.4,1590.0,Loam,3759.0,12.6,157.5,9.5239,7.58,12.94,7.415,8.9571,1020191.76,0.8,0.19999999999999996,6515.58,2022-07-12,2013-09-04,9.575,9768336.102
2022,25-Sep,12-Jul,VIRGINIA,51,NORTHERN,20,CULPEPER,47,WHEAT,3600,2250,75.6,23.0,0.6,1480.0,Loam,2299.8,0.0,308.8,9.5239,7.58,12.94,7.415,8.9571,4629441.600000001,0.38,0.62,1456.9,2022-07-12,2013-09-25,9.575,44326903.32
2022,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,WESTMORELAND,193,WHEAT,9500,6600,73.6,18.0,0.6,1510.0,Loam,2507.1,0.0,200.1,9.5239,7.58,12.94,7.415,8.9571,13220444.159999998,0.31,0.69,3844.6,2022-07-12,2013-09-25,9.575,126585752.83199997
2022,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,RICHMOND,159,WHEAT,4900,3600,76.9,17.0,0.8,1490.0,Sandy loam,2419.0,0.0,230.9,9.5239,7.58,12.94,7.415,8.9571,7534477.44,0.27,0.73,1983.0,2022-07-12,2013-09-25,9.575,72142621.488
2022,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,NORTHUMBERLAND,133,WHEAT,9400,6540,79.7,18.0,1.0,1480.0,Loam,2535.9,0.0,187.6,9.5239,7.58,12.94,7.415,8.9571,14186013.408,0.3,0.7,3804.13,2022-07-12,2013-09-25,9.575,135831078.3816
2022,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,NORTHAMPTON,131,WHEAT,12100,10100,78.3,17.0,0.8,1530.0,Sandy loam,2307.2,0.0,235.3,9.5239,7.58,12.94,7.415,8.9571,21523229.28,0.17,0.83,4896.8,2022-07-12,2013-09-25,9.575,206084920.356
2022,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,NEW KENT,127,WHEAT,2100,1630,72.4,16.0,0.6,1500.0,Sandy loam,2463.5,0.0,218.1,9.5239,7.58,12.94,7.415,8.9571,3211814.5920000006,0.22,0.78,849.86,2022-07-12,2013-09-25,9.575,30753124.718400005
2022,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,MIDDLESEX,119,WHEAT,4300,3590,76.6,17.0,0.8,1470.0,Sandy loam,2535.9,0.0,187.6,9.5239,7.58,12.94,7.415,8.9571,7484236.704,0.17,0.83,1740.19,2022-07-12,2013-09-25,9.575,71661566.4408
2022,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,KING WILLIAM,101,WHEAT,6600,4760,73.1,20.0,0.4,1540.0,Loam,2514.8,0.0,215.2,9.5239,7.58,12.94,7.415,8.9571,9469970.496000001,0.28,0.72,2670.98,2022-07-12,2013-09-25,9.575,90674967.4992
2022,25-Sep,12-Jul,VIRGINIA,51,EASTERN,60,ESSEX,57,WHEAT,9200,6450,75.2,19.0,0.6,1540.0,Loam,2419.0,0.0,230.9,9.5239,7.58,12.94,7.415,8.9571,13200848.64,0.3,0.7,3723.19,2022-07-12,2013-09-25,9.575,126398125.728
2022,25-Sep,12-Jul,VIRGINIA,51,CENTRAL,50,ORANGE,137,WHEAT,3100,2100,70.0,24.0,0.8,1440.0,Loam,2190.6,0.0,442.6,9.5239,7.58,12.94,7.415,8.9571,4000752.0,0.32,0.6799999999999999,1254.55,2022-07-12,2013-09-25,9.575,38307200.4
2022,25-Sep,12-Jul,VIRGINIA,51,SOUTHERN,80,FRANKLIN,67,WHEAT,4800,2200,59.5,24.0,0.6,1450.0,Loam,2587.6,0.0,219.9,9.5239,7.58,12.94,7.415,8.9571,3562574.4000000004,0.54,0.45999999999999996,1942.53,2022-07-12,2013-09-25,9.575,34111649.88
2022,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,WISE,497,WHEAT,9900,2210,20.2,21.0,0.4,1600.0,Sandy clay loam,4133.8,36.8,120.8,9.5239,7.58,12.94,7.415,8.9571,1214976.672,0.78,0.21999999999999997,4006.48,2022-07-12,2013-09-04,9.575,11633401.634399999
2022,25-Sep,12-Jul,VIRGINIA,51,NORTHERN,20,FAUQUIER,61,WHEAT,3500,2360,79.2,25.0,0.8,1470.0,Sandy clay loam,2268.0,0.0,310.6,9.5239,7.58,12.94,7.415,8.9571,5086996.992000001,0.33,0.6699999999999999,1416.43,2022-07-12,2013-09-25,9.575,48707996.1984
2022,25-Sep,12-Jul,VIRGINIA,51,SOUTHERN,80,HALIFAX,83,WHEAT,4900,3200,59.1,22.0,0.6,1490.0,Loam,2566.5,0.0,206.3,9.5239,7.58,12.94,7.415,8.9571,5147089.92,0.35,0.65,1983.0,2022-07-12,2013-09-25,9.575,49283385.984
2022,25-Sep,12-Jul,VIRGINIA,51,CENTRAL,50,AMELIA,7,WHEAT,2600,1350,60.3,23.0,0.6,1470.0,Loam,2415.8,0.0,265.6,9.5239,7.58,12.94,7.415,8.9571,2215518.48,0.48,0.52,1052.21,2022-07-12,2013-09-25,9.575,21213589.446
2022,25-Sep,12-Jul,VIRGINIA,51,SOUTHERN,80,PITTSYLVANIA,143,WHEAT,8800,6350,53.9,24.0,0.6,1470.0,Sandy clay loam,2574.3,0.0,206.4,9.5239,7.58,12.94,7.415,8.9571,9315084.24,0.28,0.72,3561.31,2022-07-12,2013-09-25,9.575,89191931.59799999
2022,25-Sep,12-Jul,VIRGINIA,51,SOUTHERN,80,NOTTOWAY,135,WHEAT,1200,500,69.6,23.0,0.6,1440.0,Loam,2415.8,0.0,265.6,9.5239,7.58,12.94,7.415,8.9571,947116.8,0.58,0.42000000000000004,485.63,2022-07-12,2013-09-25,9.575,9068643.36
2022,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,UVALDE,463,WHEAT,8100,2720,35.4,23.0,0.4,1580.0,Clay loam,4810.3,29.3,19.0,9.5239,7.58,12.94,7.415,8.9571,2620574.208,0.66,0.33999999999999997,3278.03,2022-07-12,2013-09-04,9.575,25091998.0416
2022,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,TOM GREEN,451,WHEAT,49000,10700,21.7,20.0,0.2,1570.0,Clay loam,4426.8,70.8,82.3,9.5239,7.58,12.94,7.415,8.9571,6319283.04,0.78,0.21999999999999997,19830.03,2022-07-12,2013-09-04,9.575,60507135.107999995
2022,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,MCCULLOCH,307,WHEAT,35800,8730,15.0,21.0,0.4,1590.0,Loam,4376.6,62.2,99.3,9.5239,7.58,12.94,7.415,8.9571,3563935.2,0.76,0.24,14488.06,2022-07-12,2013-09-04,9.575,34124679.54
2022,04-Sep,12-Jul,TEXAS,48,EDWARDS PLATEAU,70,CONCHO,95,WHEAT,48600,4800,13.1,22.0,0.4,1570.0,Clay loam,4376.6,62.2,99.3,9.5239,7.58,12.94,7.415,8.9571,1711342.08,0.9,0.09999999999999998,19668.15,2022-07-12,2013-09-04,9.575,16386100.416
2022,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,BELL,27,WHEAT,15100,10600,24.6,24.0,0.4,1640.0,Clay loam,4399.8,39.2,72.4,9.5239,7.58,12.94,7.415,8.9571,7096844.160000001,0.3,0.7,6110.89,2022-07-12,2013-09-04,9.575,67952282.832
2022,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,BOSQUE,35,WHEAT,6600,2080,38.7,23.0,0.6,1610.0,Clay loam,4287.7,56.5,93.2,9.5239,7.58,12.94,7.415,8.9571,2190779.136,0.68,0.31999999999999995,2670.98,2022-07-12,2013-09-04,9.575,20976710.227199998
2022,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,COLLIN,85,WHEAT,26100,18700,56.4,24.0,0.4,1640.0,Clay loam,4051.2,22.7,95.2,9.5239,7.58,12.94,7.415,8.9571,28704170.880000003,0.28,0.72,10562.53,2022-07-12,2013-09-04,9.575,274842436.176
2022,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,COOKE,97,WHEAT,27400,14300,42.8,22.0,0.4,1620.0,Clay loam,3711.8,13.4,143.1,9.5239,7.58,12.94,7.415,8.9571,16657280.64,0.48,0.52,11088.63,2022-07-12,2013-09-04,9.575,159493462.128
2022,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,CORYELL,99,WHEAT,12600,6560,23.8,24.0,0.6,1600.0,Clay loam,4356.7,43.0,84.1,9.5239,7.58,12.94,7.415,8.9571,4249179.648,0.48,0.52,5099.15,2022-07-12,2013-09-04,9.575,40685895.129599996
2022,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,DELTA,119,WHEAT,9700,7110,53.6,26.0,0.4,1650.0,Clay loam,4157.3,30.8,80.7,9.5239,7.58,12.94,7.415,8.9571,10371908.736,0.27,0.73,3925.54,2022-07-12,2013-09-04,9.575,99311026.14719999
2022,04-Sep,12-Jul,TEXAS,48,CROSS TIMBERS,30,YOUNG,503,WHEAT,58900,14800,22.0,20.0,0.4,1590.0,Loam,4121.2,53.7,149.7,9.5239,7.58,12.94,7.415,8.9571,8861529.6,0.75,0.25,23836.5,2022-07-12,2013-09-04,9.575,84849145.91999999
2022,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,DENTON,121,WHEAT,28500,19900,37.3,23.0,0.4,1630.0,Clay loam,4042.4,46.4,118.8,9.5239,7.58,12.94,7.415,8.9571,20201620.32,0.3,0.7,11533.79,2022-07-12,2013-09-04,9.575,193430514.56399998
2022,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,ELLIS,139,WHEAT,31900,13600,41.4,24.0,0.4,1650.0,Clay loam,4201.1,37.4,90.7,9.5239,7.58,12.94,7.415,8.9571,15323696.64,0.57,0.43000000000000005,12909.75,2022-07-12,2013-09-04,9.575,146724395.328
2022,04-Sep,12-Jul,TEXAS,48,NORTHERN HIGH PLAINS,11,CARSON,65,WHEAT,69600,14500,24.1,23.0,0.2,1540.0,Loam,3530.1,32.7,241.1,9.5239,7.58,12.94,7.415,8.9571,9510631.200000001,0.79,0.20999999999999996,28166.73,2022-07-12,2013-09-04,9.575,91064293.74000001
2022,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,FALLS,145,WHEAT,17500,10000,35.6,24.0,0.4,1670.0,Clay loam,4508.7,72.0,65.8,9.5239,7.58,12.94,7.415,8.9571,9688896.0,0.43,0.5700000000000001,7082.15,2022-07-12,2013-09-04,9.575,92771179.19999999
2022,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,GRAYSON,181,WHEAT,34900,24300,50.4,23.0,0.4,1620.0,Clay loam,3950.5,30.7,115.5,9.5239,7.58,12.94,7.415,8.9571,33331979.52,0.3,0.7,14123.84,2022-07-12,2013-09-04,9.575,319153703.904
2022,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,HILL,217,WHEAT,38600,25200,40.3,23.0,0.4,1630.0,Clay loam,4413.7,62.7,76.8,9.5239,7.58,12.94,7.415,8.9571,27639480.959999997,0.35,0.65,15621.21,2022-07-12,2013-09-04,9.575,264648030.19199994
2022,04-Sep,12-Jul,TEXAS,48,BLACKLANDS,40,HUNT,231,WHEAT,18400,10600,59.1,24.0,0.4,1660.0,Clay loam,3916.2,18.9,109.8,9.5239,7.58,12.94,7.415,8.9571,17049735.36,0.42,0.5800000000000001,7446.38,2022-07-12,2013-09-04,9.575,163251216.072
